feature_block,method,selected_k,source_row_index,cluster_label,cluster_name,pc1,pc2,measurement_id,session_id,timestamp,service_degraded,degradation_status
reduced_context,kmeans,2,28745,1,C1,-0.7055169937001858,-0.9376074907536307,synnetqos_m_00028746,S042_02874,2025-08-13 20:23:07.991341,1,Degraded
reduced_context,kmeans,2,28767,1,C1,-0.21185889554200021,-0.5728081149279513,synnetqos_m_00028768,S042_02876,2025-08-11 09:03:30.864039,0,Not degraded
reduced_context,kmeans,2,28796,1,C1,-0.45902555468517553,0.0663911828369966,synnetqos_m_00028797,S042_02879,2025-08-15 10:57:30.405819,1,Degraded
reduced_context,kmeans,2,28821,0,C0,2.459809934750518,-0.14154242418683338,synnetqos_m_00028822,S042_02882,2025-08-09 05:01:28.616628,0,Not degraded
reduced_context,kmeans,2,28831,0,C0,1.2219824863113677,-0.6336171669972047,synnetqos_m_00028832,S042_02883,2025-08-16 00:53:41.922337,0,Not degraded
reduced_context,kmeans,2,28833,0,C0,1.1403740733660677,-0.6116283453940147,synnetqos_m_00028834,S042_02883,2025-08-16 00:55:41.922337,0,Not degraded
reduced_context,kmeans,2,28843,0,C0,2.7786727417865134,-1.4581093207088993,synnetqos_m_00028844,S042_02884,2025-08-10 05:02:14.065649,0,Not degraded
reduced_context,kmeans,2,28845,0,C0,1.9238392100610575,-0.8991134319343842,synnetqos_m_00028846,S042_02884,2025-08-10 05:04:14.065649,0,Not degraded
reduced_context,kmeans,2,28849,1,C1,0.24322375519883188,-0.8248170265226203,synnetqos_m_00028850,S042_02884,2025-08-10 05:08:14.065649,0,Not degraded
reduced_context,kmeans,2,28865,1,C1,0.6441635288485426,-1.7818039533405434,synnetqos_m_00028866,S042_02886,2025-08-15 04:21:39.038052,0,Not degraded
reduced_context,kmeans,2,28888,0,C0,1.069372431994374,0.9608929321725392,synnetqos_m_00028889,S042_02888,2025-08-01 14:07:08.866996,1,Degraded
reduced_context,kmeans,2,28895,0,C0,1.7625849920943453,0.9873225158456238,synnetqos_m_00028896,S042_02889,2025-07-29 18:45:41.361583,0,Not degraded
reduced_context,kmeans,2,28915,1,C1,-1.33137792006099,-0.5783598798393605,synnetqos_m_00028916,S042_02891,2025-07-31 12:46:22.373740,1,Degraded
reduced_context,kmeans,2,28933,0,C0,1.0181730406536889,-1.3900218065953702,synnetqos_m_00028934,S042_02893,2025-08-18 18:20:49.892312,0,Not degraded
reduced_context,kmeans,2,28941,1,C1,-1.4941520286656758,-0.5220895702373624,synnetqos_m_00028942,S042_02894,2025-07-30 03:05:13.231847,1,Degraded
reduced_context,kmeans,2,28943,1,C1,-0.8170032591588865,-0.6249890111697136,synnetqos_m_00028944,S042_02894,2025-07-30 03:07:13.231847,1,Degraded
reduced_context,kmeans,2,28945,1,C1,-1.0414443814595329,-0.27871146964794713,synnetqos_m_00028946,S042_02894,2025-07-30 03:09:13.231847,0,Not degraded
reduced_context,kmeans,2,28948,0,C0,1.3903174602852768,3.373641299127734,synnetqos_m_00028949,S042_02894,2025-07-30 03:12:13.231847,1,Degraded
reduced_context,kmeans,2,28953,0,C0,1.0388382577132065,-1.0104308191858062,synnetqos_m_00028954,S042_02895,2025-08-11 21:13:29.582887,0,Not degraded
reduced_context,kmeans,2,28954,0,C0,0.7501326758319993,-1.0758576165581204,synnetqos_m_00028955,S042_02895,2025-08-11 21:14:29.582887,0,Not degraded
reduced_context,kmeans,2,28968,1,C1,-1.2761143456477215,1.8767409822748218,synnetqos_m_00028969,S042_02896,2025-07-27 10:33:04.094472,1,Degraded
reduced_context,kmeans,2,28974,1,C1,-2.117915408587918,-0.5974572603791914,synnetqos_m_00028975,S042_02897,2025-08-05 19:16:14.032162,1,Degraded
reduced_context,kmeans,2,28976,1,C1,-1.7018228273848839,-0.5486890536617387,synnetqos_m_00028977,S042_02897,2025-08-05 19:18:14.032162,1,Degraded
reduced_context,kmeans,2,28997,0,C0,1.257317020878602,-0.9138063193188766,synnetqos_m_00028998,S042_02899,2025-08-19 23:12:53.516205,0,Not degraded
reduced_context,kmeans,2,29009,1,C1,-1.40316635795613,-0.7247310902442287,synnetqos_m_00029010,S042_02900,2025-07-30 12:34:29.812385,1,Degraded
reduced_context,kmeans,2,29012,1,C1,0.32851415624359187,-0.4474830819930871,synnetqos_m_00029013,S042_02901,2025-08-15 21:30:49.648153,0,Not degraded
reduced_context,kmeans,2,29015,0,C0,1.548737041839633,0.6570246306088343,synnetqos_m_00029016,S042_02901,2025-08-15 21:33:49.648153,0,Not degraded
reduced_context,kmeans,2,29036,0,C0,5.649271583458768,4.110774764156869,synnetqos_m_00029037,S042_02903,2025-07-28 05:27:11.983899,0,Not degraded
reduced_context,kmeans,2,29045,1,C1,-0.2922572209334276,-0.9502991241766099,synnetqos_m_00029046,S042_02904,2025-08-25 06:17:14.256142,0,Not degraded
reduced_context,kmeans,2,29049,1,C1,-1.2111042785153805,-0.23321597471668365,synnetqos_m_00029050,S042_02904,2025-08-25 06:21:14.256142,1,Degraded
reduced_context,kmeans,2,29052,1,C1,-2.1930918563337665,-0.18926647365543206,synnetqos_m_00029053,S042_02905,2025-08-16 18:01:28.329671,1,Degraded
reduced_context,kmeans,2,29072,1,C1,0.09474082688754047,-0.4104086036570787,synnetqos_m_00029073,S042_02907,2025-08-04 21:42:53.224342,1,Degraded
reduced_context,kmeans,2,29077,1,C1,-0.8573265893479817,-0.9031984954045841,synnetqos_m_00029078,S042_02907,2025-08-04 21:47:53.224342,1,Degraded
reduced_context,kmeans,2,29091,1,C1,-0.3730022126255437,0.3014599759035749,synnetqos_m_00029092,S042_02909,2025-08-06 22:49:56.676871,1,Degraded
reduced_context,kmeans,2,29101,1,C1,0.39990854651502666,-0.3820902538979987,synnetqos_m_00029102,S042_02910,2025-08-11 00:01:05.472485,0,Not degraded
reduced_context,kmeans,2,29115,1,C1,0.507589038697229,-0.023828077572456745,synnetqos_m_00029116,S042_02911,2025-08-15 20:08:44.234253,0,Not degraded
reduced_context,kmeans,2,29138,1,C1,-1.8592787911341315,-0.7468618639881911,synnetqos_m_00029139,S042_02913,2025-08-22 15:49:49.142039,1,Degraded
reduced_context,kmeans,2,29147,1,C1,-2.8570322870256297,0.26586913790206174,synnetqos_m_00029148,S042_02914,2025-08-01 07:16:22.763681,1,Degraded
reduced_context,kmeans,2,29158,0,C0,0.7643584653056925,1.8973666602792192,synnetqos_m_00029159,S042_02915,2025-08-15 04:47:35.578284,0,Not degraded
reduced_context,kmeans,2,29159,0,C0,2.2145080205479113,3.7045219498539903,synnetqos_m_00029160,S042_02915,2025-08-15 04:48:35.578284,0,Not degraded
reduced_context,kmeans,2,29166,0,C0,1.2594374748449566,-0.820064442858472,synnetqos_m_00029167,S042_02916,2025-08-14 09:51:07.241338,0,Not degraded
reduced_context,kmeans,2,29180,1,C1,-1.2034420125511445,3.800227160722681,synnetqos_m_00029181,S042_02918,2025-08-16 23:40:20.343952,0,Not degraded
reduced_context,kmeans,2,29184,1,C1,-1.0068321037584296,-0.5797026555380919,synnetqos_m_00029185,S042_02918,2025-08-16 23:44:20.343952,0,Not degraded
reduced_context,kmeans,2,29194,1,C1,-1.8979182163188233,0.11666056107500103,synnetqos_m_00029195,S042_02919,2025-08-18 17:49:51.003034,1,Degraded
reduced_context,kmeans,2,29203,1,C1,-0.18836071410509392,0.7355131777546121,synnetqos_m_00029204,S042_02920,2025-07-29 05:57:54.474381,1,Degraded
reduced_context,kmeans,2,29206,0,C0,2.939770002317534,-2.4958950520721115,synnetqos_m_00029207,S042_02920,2025-07-29 06:00:54.474381,0,Not degraded
reduced_context,kmeans,2,29222,0,C0,4.466151987039613,-2.533338332380098,synnetqos_m_00029223,S042_02922,2025-08-21 07:14:06.291887,0,Not degraded
reduced_context,kmeans,2,29230,1,C1,-0.7561228283543047,-0.5690626476812481,synnetqos_m_00029231,S042_02923,2025-08-06 17:47:50.106687,0,Not degraded
reduced_context,kmeans,2,29238,1,C1,-1.0725857173237867,-0.9095804459575078,synnetqos_m_00029239,S042_02923,2025-08-06 17:55:50.106687,1,Degraded
reduced_context,kmeans,2,29239,1,C1,0.17133671585896326,-0.2667667009560537,synnetqos_m_00029240,S042_02923,2025-08-06 17:56:50.106687,1,Degraded
reduced_context,kmeans,2,29255,1,C1,-1.9307292904801165,-0.9850568930274813,synnetqos_m_00029256,S042_02925,2025-08-02 23:44:32.494943,1,Degraded
reduced_context,kmeans,2,29267,1,C1,-1.4897584079415036,1.121412519617392,synnetqos_m_00029268,S042_02926,2025-07-27 13:07:31.289227,1,Degraded
reduced_context,kmeans,2,29268,1,C1,-2.219867510492731,0.0429067940660381,synnetqos_m_00029269,S042_02926,2025-07-27 13:08:31.289227,1,Degraded
reduced_context,kmeans,2,29285,0,C0,2.340547034319839,-2.208720570236323,synnetqos_m_00029286,S042_02928,2025-08-21 10:28:51.524130,0,Not degraded
reduced_context,kmeans,2,29322,1,C1,-0.5438890704044609,-0.5748508113677817,synnetqos_m_00029323,S042_02932,2025-08-08 08:53:48.174527,0,Not degraded
reduced_context,kmeans,2,29325,0,C0,2.155483794255756,0.9945415639378792,synnetqos_m_00029326,S042_02932,2025-08-08 08:56:48.174527,0,Not degraded
reduced_context,kmeans,2,29330,0,C0,3.668609382667325,-0.01680817070796762,synnetqos_m_00029331,S042_02933,2025-07-26 15:13:02.622924,0,Not degraded
reduced_context,kmeans,2,29341,1,C1,-0.743503920116954,-0.6771169653614152,synnetqos_m_00029342,S042_02934,2025-08-08 05:26:32.091426,1,Degraded
reduced_context,kmeans,2,29348,1,C1,-0.9442693100727079,-1.2492881434865226,synnetqos_m_00029349,S042_02934,2025-08-08 05:33:32.091426,1,Degraded
reduced_context,kmeans,2,29351,0,C0,2.8825364335375774,-1.4502355339283401,synnetqos_m_00029352,S042_02935,2025-08-13 05:34:39.760125,0,Not degraded
reduced_context,kmeans,2,29352,0,C0,3.759369340303442,-1.5635196655926693,synnetqos_m_00029353,S042_02935,2025-08-13 05:35:39.760125,0,Not degraded
reduced_context,kmeans,2,29365,1,C1,-2.0693434532449033,-0.4923433531920094,synnetqos_m_00029366,S042_02936,2025-08-15 21:32:22.819932,1,Degraded
reduced_context,kmeans,2,29371,1,C1,-0.19677389785177354,-0.2771703602393005,synnetqos_m_00029372,S042_02937,2025-08-10 03:59:46.484408,0,Not degraded
reduced_context,kmeans,2,29377,1,C1,-0.7461023391282562,1.9044493768360407,synnetqos_m_00029378,S042_02937,2025-08-10 04:05:46.484408,1,Degraded
reduced_context,kmeans,2,29385,1,C1,-1.5479068808328786,-0.17185007948524744,synnetqos_m_00029386,S042_02938,2025-08-02 03:37:17.829916,1,Degraded
reduced_context,kmeans,2,29425,1,C1,-1.2415477013710372,-0.5674347842394302,synnetqos_m_00029426,S042_02942,2025-08-14 10:29:27.717930,1,Degraded
reduced_context,kmeans,2,29435,1,C1,-1.7648984549079076,0.09492306476589837,synnetqos_m_00029436,S042_02943,2025-08-08 08:53:02.758049,1,Degraded
reduced_context,kmeans,2,29440,1,C1,-0.6110528480074702,0.397548348071123,synnetqos_m_00029441,S042_02944,2025-07-27 03:15:47.994960,0,Not degraded
reduced_context,kmeans,2,29468,0,C0,1.0063589763524314,1.3154437945637683,synnetqos_m_00029469,S042_02946,2025-08-23 00:50:40.266564,0,Not degraded
reduced_context,kmeans,2,29477,1,C1,-1.9706456420901755,1.9514319408512435,synnetqos_m_00029478,S042_02947,2025-08-13 14:21:14.737247,1,Degraded
reduced_context,kmeans,2,29489,1,C1,-1.5711314667062737,-0.8291125561513581,synnetqos_m_00029490,S042_02948,2025-08-21 23:53:27.522967,1,Degraded
reduced_context,kmeans,2,29497,1,C1,-1.2104789035685244,-0.019441713882727536,synnetqos_m_00029498,S042_02949,2025-07-31 04:00:20.090474,1,Degraded
reduced_context,kmeans,2,29512,0,C0,4.117018069658571,5.3736723342469395,synnetqos_m_00029513,S042_02951,2025-08-01 01:39:23.085475,1,Degraded
reduced_context,kmeans,2,29552,1,C1,-1.2291132440890105,-0.4337179534250121,synnetqos_m_00029553,S042_02955,2025-08-19 07:42:54.248508,0,Not degraded
reduced_context,kmeans,2,29561,0,C0,4.46160168894795,0.038288002244712134,synnetqos_m_00029562,S042_02956,2025-08-19 17:36:54.142055,0,Not degraded
reduced_context,kmeans,2,29568,0,C0,3.9969929018020474,2.301383090364241,synnetqos_m_00029569,S042_02956,2025-08-19 17:43:54.142055,1,Degraded
reduced_context,kmeans,2,29573,1,C1,-1.4692570158830935,-0.8077988226160282,synnetqos_m_00029574,S042_02957,2025-08-03 11:08:51.825822,1,Degraded
reduced_context,kmeans,2,29578,1,C1,-0.746322917945026,-0.6007771927019613,synnetqos_m_00029579,S042_02957,2025-08-03 11:13:51.825822,1,Degraded
reduced_context,kmeans,2,29585,1,C1,-1.3364510815034278,-0.7001156584478972,synnetqos_m_00029586,S042_02958,2025-08-08 23:54:46.288298,1,Degraded
reduced_context,kmeans,2,29615,1,C1,-0.6770388565554198,2.277804351657144,synnetqos_m_00029616,S042_02961,2025-07-29 12:58:34.292959,1,Degraded
reduced_context,kmeans,2,29637,1,C1,0.05434471155988536,-0.6330817951958987,synnetqos_m_00029638,S042_02963,2025-07-28 02:41:26.820911,0,Not degraded
reduced_context,kmeans,2,29651,1,C1,-2.3299195427318367,-0.14393172473031043,synnetqos_m_00029652,S042_02965,2025-08-05 16:00:26.331881,1,Degraded
reduced_context,kmeans,2,29655,1,C1,-2.7763721477633045,0.23244785289763628,synnetqos_m_00029656,S042_02965,2025-08-05 16:04:26.331881,1,Degraded
reduced_context,kmeans,2,29683,1,C1,-2.873831935878688,-0.31863175422021317,synnetqos_m_00029684,S042_02968,2025-08-12 06:52:48.797322,1,Degraded
reduced_context,kmeans,2,29696,0,C0,0.792876291139258,-1.294614012897838,synnetqos_m_00029697,S042_02969,2025-08-09 07:47:07.083819,0,Not degraded
reduced_context,kmeans,2,29700,0,C0,3.0847037539292765,-2.0105668488178847,synnetqos_m_00029701,S042_02970,2025-08-22 17:33:40.791505,0,Not degraded
reduced_context,kmeans,2,29701,0,C0,3.1836389057467196,-1.6651223745430015,synnetqos_m_00029702,S042_02970,2025-08-22 17:34:40.791505,0,Not degraded
reduced_context,kmeans,2,29707,0,C0,5.59561216251891,1.1262360855153368,synnetqos_m_00029708,S042_02970,2025-08-22 17:40:40.791505,1,Degraded
reduced_context,kmeans,2,29721,1,C1,-1.5279361704319632,-0.5971348515306117,synnetqos_m_00029722,S042_02972,2025-08-17 17:46:04.371317,1,Degraded
reduced_context,kmeans,2,29724,1,C1,-1.0788598925574506,0.08960310259351403,synnetqos_m_00029725,S042_02972,2025-08-17 17:49:04.371317,1,Degraded
reduced_context,kmeans,2,29746,1,C1,-1.0207488127865645,-0.324387005631626,synnetqos_m_00029747,S042_02974,2025-08-12 08:41:11.016460,1,Degraded
reduced_context,kmeans,2,29748,1,C1,-0.7731879947406954,1.302759490195218,synnetqos_m_00029749,S042_02974,2025-08-12 08:43:11.016460,1,Degraded
reduced_context,kmeans,2,29765,1,C1,-0.617124471040521,2.0147489977735518,synnetqos_m_00029766,S042_02976,2025-08-19 02:08:50.685978,1,Degraded
reduced_context,kmeans,2,29786,1,C1,-1.3617804709125,-1.2582846357871766,synnetqos_m_00029787,S042_02978,2025-08-15 09:08:13.650496,1,Degraded
reduced_context,kmeans,2,29790,1,C1,-2.487953931625933,1.9732886055506489,synnetqos_m_00029791,S042_02979,2025-07-28 22:43:33.344964,1,Degraded
reduced_context,kmeans,2,29811,0,C0,1.301736269738437,-0.28410255136866114,synnetqos_m_00029812,S042_02981,2025-08-01 07:31:30.637649,0,Not degraded
reduced_context,kmeans,2,29829,1,C1,-3.4250079558911386,-0.13903797715549743,synnetqos_m_00029830,S042_02982,2025-08-15 12:40:21.645088,1,Degraded
reduced_context,kmeans,2,29850,1,C1,-1.4253853433289128,-1.0302273432413735,synnetqos_m_00029851,S042_02985,2025-08-19 23:09:33.240213,1,Degraded
reduced_context,kmeans,2,29875,1,C1,-0.5524083970035849,-0.0709833416910293,synnetqos_m_00029876,S042_02987,2025-07-27 05:23:37.161535,0,Not degraded
reduced_context,kmeans,2,29883,0,C0,0.7864780883947907,-0.19960044151400996,synnetqos_m_00029884,S042_02988,2025-08-16 21:12:19.503642,0,Not degraded
reduced_context,kmeans,2,29892,0,C0,0.8481383631504833,-0.6754424096646444,synnetqos_m_00029893,S042_02989,2025-08-16 11:31:31.321039,0,Not degraded
reduced_context,kmeans,2,29906,1,C1,-1.7932139848992121,0.06869073158379688,synnetqos_m_00029907,S042_02990,2025-08-05 16:03:30.955899,1,Degraded
reduced_context,kmeans,2,29909,1,C1,-2.296342806776554,-0.4358498947877755,synnetqos_m_00029910,S042_02990,2025-08-05 16:06:30.955899,1,Degraded
reduced_context,kmeans,2,29912,1,C1,-1.611392887723188,-0.4230503563712652,synnetqos_m_00029913,S042_02991,2025-08-16 14:52:59.141105,1,Degraded
reduced_context,kmeans,2,29913,1,C1,-1.5596673004254982,1.400561358994842,synnetqos_m_00029914,S042_02991,2025-08-16 14:53:59.141105,1,Degraded
reduced_context,kmeans,2,29946,0,C0,1.782755806021431,-1.0627959978333839,synnetqos_m_00029947,S042_02994,2025-08-12 14:29:28.820198,0,Not degraded
reduced_context,kmeans,2,29956,0,C0,7.340643718419788,5.519923111402515,synnetqos_m_00029957,S042_02995,2025-08-23 04:11:52.755594,0,Not degraded
reduced_context,kmeans,2,29957,0,C0,2.574011339487339,-0.19383872388716178,synnetqos_m_00029958,S042_02995,2025-08-23 04:12:52.755594,0,Not degraded
reduced_context,kmeans,2,29965,1,C1,-2.531926189233458,1.2566941898136124,synnetqos_m_00029966,S042_02996,2025-07-31 13:19:33.096063,1,Degraded
reduced_context,kmeans,2,29980,0,C0,2.4039360257107,1.6573805591063295,synnetqos_m_00029981,S042_02998,2025-07-31 00:06:06.315235,0,Not degraded
reduced_context,kmeans,2,29986,1,C1,-1.6520797553953028,1.0150276492765817,synnetqos_m_00029987,S042_02998,2025-07-31 00:12:06.315235,1,Degraded
reduced_context,kmeans,2,29988,1,C1,-1.8249698179873095,0.20602204576070124,synnetqos_m_00029989,S042_02998,2025-07-31 00:14:06.315235,1,Degraded
reduced_context,kmeans,2,30007,0,C0,0.7391522475334709,0.5772080423554754,synnetqos_m_00030008,S042_03000,2025-08-09 08:17:14.571195,1,Degraded
reduced_context,kmeans,2,30021,1,C1,-0.028500779208835113,0.18831390097192327,synnetqos_m_00030022,S042_03002,2025-07-26 06:39:59.150852,1,Degraded
reduced_context,kmeans,2,30023,1,C1,0.3162849040082251,-0.27549205207709493,synnetqos_m_00030024,S042_03002,2025-07-26 06:41:59.150852,0,Not degraded
reduced_context,kmeans,2,30069,0,C0,2.1847091173452062,0.48899915448762565,synnetqos_m_00030070,S042_03006,2025-07-30 09:29:28.028679,1,Degraded
reduced_context,kmeans,2,30091,1,C1,-2.9045444655105936,-0.5740731664036797,synnetqos_m_00030092,S042_03009,2025-08-04 21:28:29.314256,1,Degraded
reduced_context,kmeans,2,30104,1,C1,-2.5515913409762887,1.3586797109207907,synnetqos_m_00030105,S042_03010,2025-07-28 00:07:46.073632,1,Degraded
reduced_context,kmeans,2,30111,0,C0,2.8585941488484394,2.5255125770498217,synnetqos_m_00030112,S042_03011,2025-08-12 12:16:53.976987,0,Not degraded
reduced_context,kmeans,2,30124,1,C1,-1.063349942906063,0.420431131627771,synnetqos_m_00030125,S042_03012,2025-08-06 01:10:16.914579,0,Not degraded
reduced_context,kmeans,2,30172,1,C1,-2.056494882827608,-0.047992686996456084,synnetqos_m_00030173,S042_03017,2025-08-15 20:51:57.245516,1,Degraded
reduced_context,kmeans,2,30173,1,C1,-1.7499296236099915,0.5136838844159163,synnetqos_m_00030174,S042_03017,2025-08-15 20:52:57.245516,1,Degraded
reduced_context,kmeans,2,30233,0,C0,5.449933474227611,2.2948086505553222,synnetqos_m_00030234,S042_03023,2025-08-09 09:13:50.568258,0,Not degraded
reduced_context,kmeans,2,30235,0,C0,3.5668983234103138,-2.5121674001110166,synnetqos_m_00030236,S042_03023,2025-08-09 09:15:50.568258,0,Not degraded
reduced_context,kmeans,2,30244,1,C1,-2.6807386844559686,-0.21245414881529834,synnetqos_m_00030245,S042_03024,2025-07-26 20:26:39.670233,1,Degraded
reduced_context,kmeans,2,30247,1,C1,-1.773905263749487,-0.11395246446453228,synnetqos_m_00030248,S042_03024,2025-07-26 20:29:39.670233,1,Degraded
reduced_context,kmeans,2,30261,0,C0,0.9379113095749414,-0.8788947389216616,synnetqos_m_00030262,S042_03026,2025-08-12 15:56:08.409059,0,Not degraded
reduced_context,kmeans,2,30262,1,C1,-0.04114834114378075,-0.6666594276295765,synnetqos_m_00030263,S042_03026,2025-08-12 15:57:08.409059,0,Not degraded
reduced_context,kmeans,2,30279,1,C1,-1.3799225613663624,-0.5253457271673466,synnetqos_m_00030280,S042_03027,2025-08-13 00:20:51.151689,1,Degraded
reduced_context,kmeans,2,30290,1,C1,0.2147297899443396,-0.0021910816338459108,synnetqos_m_00030291,S042_03029,2025-08-06 02:26:42.455337,0,Not degraded
reduced_context,kmeans,2,30295,1,C1,0.41449639442790776,2.4392868766904914,synnetqos_m_00030296,S042_03029,2025-08-06 02:31:42.455337,1,Degraded
reduced_context,kmeans,2,30307,0,C0,2.8851008772496542,-0.28696190140521005,synnetqos_m_00030308,S042_03030,2025-08-01 04:55:22.659147,0,Not degraded
reduced_context,kmeans,2,30312,0,C0,1.4020569592950833,-1.151509678536071,synnetqos_m_00030313,S042_03031,2025-08-06 17:21:19.173292,0,Not degraded
reduced_context,kmeans,2,30315,1,C1,0.35079948284804163,-0.9559280206754005,synnetqos_m_00030316,S042_03031,2025-08-06 17:24:19.173292,0,Not degraded
reduced_context,kmeans,2,30355,1,C1,-2.392130644252946,-0.017646490715311443,synnetqos_m_00030356,S042_03035,2025-08-11 16:13:02.218847,1,Degraded
reduced_context,kmeans,2,30357,1,C1,-1.74804196485891,0.03780239363970083,synnetqos_m_00030358,S042_03035,2025-08-11 16:15:02.218847,1,Degraded
reduced_context,kmeans,2,30360,1,C1,-1.056109288048589,-0.2741904058378837,synnetqos_m_00030361,S042_03036,2025-08-04 01:56:05.057855,0,Not degraded
reduced_context,kmeans,2,30378,0,C0,1.322550916322389,-0.01142954713093712,synnetqos_m_00030379,S042_03037,2025-08-10 09:43:58.125238,0,Not degraded
reduced_context,kmeans,2,30392,1,C1,-0.39301635726247847,-0.8099242121300612,synnetqos_m_00030393,S042_03039,2025-08-19 07:16:13.762835,0,Not degraded
reduced_context,kmeans,2,30420,1,C1,-1.393826724021438,0.07779421012506779,synnetqos_m_00030421,S042_03042,2025-08-14 12:49:25.050435,1,Degraded
reduced_context,kmeans,2,30421,1,C1,-0.3738408186735804,-0.37813445522022726,synnetqos_m_00030422,S042_03042,2025-08-14 12:50:25.050435,1,Degraded
reduced_context,kmeans,2,30427,1,C1,-1.2668826034798228,-0.42238551978757377,synnetqos_m_00030428,S042_03042,2025-08-14 12:56:25.050435,1,Degraded
reduced_context,kmeans,2,30429,1,C1,-1.5248243326692341,-0.329096494444044,synnetqos_m_00030430,S042_03042,2025-08-14 12:58:25.050435,0,Not degraded
reduced_context,kmeans,2,30435,0,C0,1.65703462172596,-0.8585564500191963,synnetqos_m_00030436,S042_03043,2025-08-03 12:40:51.583279,0,Not degraded
reduced_context,kmeans,2,30443,1,C1,-0.8671368523015045,-0.5403320727071642,synnetqos_m_00030444,S042_03044,2025-07-29 14:37:49.595468,0,Not degraded
reduced_context,kmeans,2,30453,1,C1,-1.791671448338352,0.3005336953215712,synnetqos_m_00030454,S042_03045,2025-08-14 15:04:25.334862,1,Degraded
reduced_context,kmeans,2,30497,1,C1,0.2741699829330522,-0.5205369483919862,synnetqos_m_00030498,S042_03049,2025-08-12 19:24:04.863735,0,Not degraded
reduced_context,kmeans,2,30504,1,C1,-0.38987420043129556,1.0645227115656035,synnetqos_m_00030505,S042_03050,2025-08-24 18:00:28.554072,1,Degraded
reduced_context,kmeans,2,30510,1,C1,-0.3400095105947732,-0.9176574134986529,synnetqos_m_00030511,S042_03051,2025-08-09 09:30:37.736913,1,Degraded
reduced_context,kmeans,2,30511,0,C0,0.519864177931461,-1.1580501149670135,synnetqos_m_00030512,S042_03051,2025-08-09 09:31:37.736913,0,Not degraded
reduced_context,kmeans,2,30512,1,C1,-0.45210981978241527,-0.6829542519829765,synnetqos_m_00030513,S042_03051,2025-08-09 09:32:37.736913,0,Not degraded
reduced_context,kmeans,2,30520,1,C1,-0.34907044423833494,0.014193021729039947,synnetqos_m_00030521,S042_03052,2025-08-03 23:30:42.720240,1,Degraded
reduced_context,kmeans,2,30525,1,C1,-2.0643179722472453,-0.019266759116950964,synnetqos_m_00030526,S042_03052,2025-08-03 23:35:42.720240,1,Degraded
reduced_context,kmeans,2,30534,1,C1,-2.3284779071847352,-0.30205910424148247,synnetqos_m_00030535,S042_03053,2025-07-30 19:53:11.937209,1,Degraded
reduced_context,kmeans,2,30539,1,C1,-2.365483195776538,0.380215007136843,synnetqos_m_00030540,S042_03053,2025-07-30 19:58:11.937209,1,Degraded
reduced_context,kmeans,2,30556,1,C1,-0.6106350522303325,-0.8766488453249894,synnetqos_m_00030557,S042_03055,2025-08-19 11:03:46.010163,1,Degraded
reduced_context,kmeans,2,30621,1,C1,-0.05010646375619616,-1.329452765737073,synnetqos_m_00030622,S042_03062,2025-07-30 19:57:36.068716,0,Not degraded
reduced_context,kmeans,2,30622,0,C0,1.9536022678048137,1.6626805284315638,synnetqos_m_00030623,S042_03062,2025-07-30 19:58:36.068716,1,Degraded
reduced_context,kmeans,2,30629,0,C0,1.3460528857490228,2.601167989953509,synnetqos_m_00030630,S042_03062,2025-07-30 20:05:36.068716,1,Degraded
reduced_context,kmeans,2,30630,1,C1,-1.3624227496113,-0.690728219470516,synnetqos_m_00030631,S042_03063,2025-08-18 18:47:25.815259,1,Degraded
reduced_context,kmeans,2,30640,0,C0,0.7917867889784247,1.2096661525162358,synnetqos_m_00030641,S042_03064,2025-08-14 13:13:49.796135,1,Degraded
reduced_context,kmeans,2,30645,1,C1,-0.9684369314774179,0.8424770483208083,synnetqos_m_00030646,S042_03064,2025-08-14 13:18:49.796135,1,Degraded
reduced_context,kmeans,2,30650,0,C0,0.6343448978718115,-1.310251291898816,synnetqos_m_00030651,S042_03065,2025-08-14 00:21:09.004306,0,Not degraded
reduced_context,kmeans,2,30672,1,C1,-0.22154641093205377,-1.6646380229553774,synnetqos_m_00030673,S042_03067,2025-08-23 10:33:55.371882,1,Degraded
reduced_context,kmeans,2,30682,1,C1,-0.45564013500768824,-0.2524359418213497,synnetqos_m_00030683,S042_03068,2025-08-05 00:18:11.525046,0,Not degraded
reduced_context,kmeans,2,30684,1,C1,-0.9623453042381672,-0.8337658836751818,synnetqos_m_00030685,S042_03068,2025-08-05 00:20:11.525046,1,Degraded
reduced_context,kmeans,2,30701,1,C1,-2.39968390259828,-0.21105247127581114,synnetqos_m_00030702,S042_03070,2025-08-21 07:28:23.131055,1,Degraded
reduced_context,kmeans,2,30704,1,C1,-2.1938212218792903,0.25520232266571835,synnetqos_m_00030705,S042_03070,2025-08-21 07:31:23.131055,1,Degraded
reduced_context,kmeans,2,30715,0,C0,1.2052511759203082,0.08074133745976536,synnetqos_m_00030716,S042_03071,2025-08-12 00:03:04.363820,0,Not degraded
reduced_context,kmeans,2,30739,1,C1,-0.9900498711629289,1.0764814898191881,synnetqos_m_00030740,S042_03073,2025-08-24 22:01:25.032586,1,Degraded
reduced_context,kmeans,2,30743,1,C1,-2.4578988566077906,-0.011554268094893641,synnetqos_m_00030744,S042_03074,2025-08-24 08:28:58.431943,1,Degraded
