source_dataset,source_label,metric,metric_label,metric_role,technology,measurement_context,application_context,mobility_context,non_missing_count,mean,std,min,p05,p25,median,p75,p95,max,iqr,claim_scope
ucc_5g_context,UCC 5G Context,offered_downlink_mbps,Offered downlink traffic,traffic_context,lte,production_trace,Download,Driving,0,,,,,,,,,,,selected traffic-demand plausibility comparison
ucc_5g_context,UCC 5G Context,offered_downlink_mbps,Offered downlink traffic,traffic_context,lte,production_trace,Netflix,Driving,0,,,,,,,,,,,selected traffic-demand plausibility comparison
ucc_5g_context,UCC 5G Context,offered_downlink_mbps,Offered downlink traffic,traffic_context,lte,production_trace,Netflix,Static,0,,,,,,,,,,,selected traffic-demand plausibility comparison
ucc_5g_context,UCC 5G Context,offered_downlink_mbps,Offered downlink traffic,traffic_context,unknown,production_trace,Amazon_Prime,Driving,0,,,,,,,,,,,selected traffic-demand plausibility comparison
ucc_5g_context,UCC 5G Context,offered_downlink_mbps,Offered downlink traffic,traffic_context,unknown,production_trace,Amazon_Prime,Static,0,,,,,,,,,,,selected traffic-demand plausibility comparison
ucc_5g_context,UCC 5G Context,offered_downlink_mbps,Offered downlink traffic,traffic_context,unknown,production_trace,Download,Driving,0,,,,,,,,,,,selected traffic-demand plausibility comparison
ucc_5g_context,UCC 5G Context,offered_downlink_mbps,Offered downlink traffic,traffic_context,unknown,production_trace,Netflix,Driving,0,,,,,,,,,,,selected traffic-demand plausibility comparison
ucc_5g_context,UCC 5G Context,offered_downlink_mbps,Offered downlink traffic,traffic_context,unknown,production_trace,Netflix,Static,0,,,,,,,,,,,selected traffic-demand plausibility comparison
ns3_lena,5G-LENA/ns-3,offered_downlink_mbps,Offered downlink traffic,traffic_context,5g,controlled_simulation,qos_reference,controlled,12,41.455999999999996,7.302905822653437,34.464,34.464,34.464,41.456,48.448,48.448,48.448,13.984000000000002,selected traffic-demand plausibility comparison
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,4G,synthetic_session_record,Browse,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,4G,synthetic_session_record,Browse,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,4G,synthetic_session_record,Browse,Walking,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,4G,synthetic_session_record,Call,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,4G,synthetic_session_record,Call,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,4G,synthetic_session_record,Call,Walking,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,4G,synthetic_session_record,Gaming,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,4G,synthetic_session_record,Gaming,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,4G,synthetic_session_record,Gaming,Walking,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,4G,synthetic_session_record,Streaming,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,4G,synthetic_session_record,Streaming,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,4G,synthetic_session_record,Streaming,Walking,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G NSA,synthetic_session_record,Browse,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G NSA,synthetic_session_record,Browse,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G NSA,synthetic_session_record,Browse,Walking,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G NSA,synthetic_session_record,Call,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G NSA,synthetic_session_record,Call,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G NSA,synthetic_session_record,Call,Walking,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G NSA,synthetic_session_record,Gaming,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G NSA,synthetic_session_record,Gaming,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G NSA,synthetic_session_record,Gaming,Walking,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G NSA,synthetic_session_record,Streaming,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G NSA,synthetic_session_record,Streaming,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G NSA,synthetic_session_record,Streaming,Walking,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G SA,synthetic_session_record,Browse,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G SA,synthetic_session_record,Browse,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G SA,synthetic_session_record,Browse,Walking,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G SA,synthetic_session_record,Call,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G SA,synthetic_session_record,Call,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G SA,synthetic_session_record,Call,Walking,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G SA,synthetic_session_record,Gaming,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G SA,synthetic_session_record,Gaming,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G SA,synthetic_session_record,Gaming,Walking,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G SA,synthetic_session_record,Streaming,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G SA,synthetic_session_record,Streaming,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5G SA,synthetic_session_record,Streaming,Walking,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
vienna_4g5g,Vienna 4G/5G,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5g,drive_test,,mobile_measurement,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
vienna_4g5g,Vienna 4G/5G,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,lte,drive_test,,mobile_measurement,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
campus_qos,Campus QoS,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5g,controlled_testbed,,controlled,302,0.3372863688943883,0.15402502890092898,0.047202439546845,0.08268204896940427,0.21672063409394424,0.35520807320492953,0.4503666664234945,0.573928046777648,0.864672078765618,0.23364603232955025,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,2g,production_trace,Amazon_Prime,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,3g,production_trace,Amazon_Prime,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,3g,production_trace,Amazon_Prime,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,3g,production_trace,Download,Driving,308,0.13701298701298703,0.3101856749194757,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,3g,production_trace,Netflix,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,3g,production_trace,Netflix,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5g,production_trace,Amazon_Prime,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5g,production_trace,Amazon_Prime,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5g,production_trace,Download,Driving,1048,0.016221374045801526,0.09843200806287918,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5g,production_trace,Download,Static,1238,0.016558966074313407,0.11788537379364634,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5g,production_trace,Netflix,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5g,production_trace,Netflix,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,lte,production_trace,Amazon_Prime,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,lte,production_trace,Amazon_Prime,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,lte,production_trace,Download,Driving,674,0.02774480712166172,0.14010806753943847,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,lte,production_trace,Netflix,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,lte,production_trace,Netflix,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,unknown,production_trace,Amazon_Prime,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,unknown,production_trace,Amazon_Prime,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,unknown,production_trace,Download,Driving,4,0.35,0.47258156262526085,0.0,0.0,0.0,0.2,0.55,0.9099999999999998,1.0,0.55,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,unknown,production_trace,Netflix,Driving,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ucc_5g_context,UCC 5G Context,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,unknown,production_trace,Netflix,Static,0,,,,,,,,,,,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
ns3_lena,5G-LENA/ns-3,packet_loss_fraction,Packet loss fraction,reference_only_quality_metric,5g,controlled_simulation,qos_reference,controlled,12,0.3509027777777778,0.14761165023300765,0.2075,0.2075,0.21062499999999995,0.3516666666666666,0.4925,0.4925,0.4925,0.28187500000000004,reference-only availability summary; SynNetQoS does not expose a direct packet-loss field in this comparison table
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,4G,synthetic_session_record,Browse,Driving,120,-94.12841666666667,23.770706462099163,-133.76,-122.5765,-113.2825,-101.4,-82.39500000000001,-50.0,-50.0,30.88749999999999,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,4G,synthetic_session_record,Browse,Static,1551,-95.49430045132173,17.592954539521518,-135.0,-123.135,-107.56,-96.45,-83.78999999999999,-64.56,-50.0,23.77000000000001,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,4G,synthetic_session_record,Browse,Walking,1463,-97.86066302118934,18.54228663378252,-135.0,-126.944,-110.83500000000001,-98.92,-86.44999999999999,-65.01500000000001,-50.0,24.38500000000002,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,4G,synthetic_session_record,Call,Driving,115,-91.3895652173913,23.727145731127205,-132.64,-122.484,-110.455,-94.8,-74.765,-50.0,-50.0,35.69,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,4G,synthetic_session_record,Call,Static,1550,-95.56027741935483,17.992543993771196,-135.0,-124.607,-107.8175,-96.205,-83.605,-64.05250000000001,-50.0,24.21249999999999,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,4G,synthetic_session_record,Call,Walking,1438,-97.0146244784423,18.595718417330872,-135.0,-126.349,-110.16,-97.97,-85.54,-62.70050000000002,-50.0,24.61999999999999,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,4G,synthetic_session_record,Gaming,Driving,101,-90.31683168316833,22.06897872266377,-130.67,-120.22,-108.29,-93.32,-74.3,-50.0,-50.0,33.99000000000001,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,4G,synthetic_session_record,Gaming,Static,1557,-96.35933204881182,18.310233173970616,-135.0,-126.432,-109.46,-97.02,-85.03,-63.41000000000001,-50.0,24.429999999999993,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,4G,synthetic_session_record,Gaming,Walking,1391,-98.4443997124371,18.332868302503826,-135.0,-127.155,-110.995,-99.61,-86.95,-64.75999999999999,-50.0,24.045,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,4G,synthetic_session_record,Streaming,Driving,126,-94.04238095238095,22.410218898656797,-134.56,-121.095,-109.2675,-99.445,-83.2525,-50.0,-50.0,26.015,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,4G,synthetic_session_record,Streaming,Static,1543,-94.9901814646792,17.361963852419006,-135.0,-122.962,-106.85,-95.16,-84.185,-64.53700000000005,-50.0,22.664999999999992,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,4G,synthetic_session_record,Streaming,Walking,1435,-98.28120557491289,18.63306379898935,-135.0,-128.096,-111.66,-99.68,-86.535,-63.50900000000002,-50.0,25.125,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G NSA,synthetic_session_record,Browse,Driving,203,-93.80137931034483,21.964847795560615,-134.51,-123.05499999999999,-108.895,-100.16,-81.3,-50.0,-50.0,27.595,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G NSA,synthetic_session_record,Browse,Static,2376,-96.66742003367004,18.640597768648675,-135.0,-127.5175,-109.49249999999999,-97.23,-84.24,-64.44,-50.0,25.252499999999998,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G NSA,synthetic_session_record,Browse,Walking,2263,-99.09593901900132,18.519254982832862,-135.0,-129.305,-112.02,-99.88,-87.595,-64.71,-50.0,24.424999999999997,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G NSA,synthetic_session_record,Call,Driving,171,-94.24888888888889,21.915628655058132,-135.0,-124.01,-111.095,-98.87,-80.6,-50.0,-50.0,30.495000000000005,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G NSA,synthetic_session_record,Call,Static,2438,-96.95145611156686,18.201995784132187,-135.0,-126.22649999999999,-109.68,-97.535,-85.15,-65.401,-50.0,24.53,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G NSA,synthetic_session_record,Call,Walking,2200,-98.69807272727273,19.04225472580538,-135.0,-129.2815,-111.9125,-99.59,-86.89500000000001,-64.4995,-50.0,25.017499999999984,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G NSA,synthetic_session_record,Gaming,Driving,198,-93.12570707070707,21.958024497956167,-130.89,-122.2625,-110.515,-97.53,-80.095,-50.0,-50.0,30.42,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G NSA,synthetic_session_record,Gaming,Static,2571,-96.97243873978996,18.079400294893542,-135.0,-126.365,-109.465,-97.81,-84.79,-65.19999999999999,-50.0,24.674999999999997,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G NSA,synthetic_session_record,Gaming,Walking,2223,-98.95878542510121,18.325435925360058,-135.0,-128.502,-112.08500000000001,-100.04,-86.9,-67.765,-50.0,25.185000000000002,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G NSA,synthetic_session_record,Streaming,Driving,193,-95.48243523316063,22.234018154836196,-130.62,-122.438,-112.46,-100.97,-83.69,-50.0,-50.0,28.769999999999996,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G NSA,synthetic_session_record,Streaming,Static,2613,-96.6970340604669,18.187291087131232,-135.0,-127.254,-109.02,-97.88,-83.92,-65.516,-50.0,25.099999999999994,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G NSA,synthetic_session_record,Streaming,Walking,2201,-99.52774193548387,19.194695601051055,-135.0,-130.08,-113.25,-100.28,-87.17,-65.14,-50.0,26.08,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G SA,synthetic_session_record,Browse,Driving,196,-95.05862244897958,21.531129393610932,-135.0,-123.2075,-111.2925,-98.405,-82.89,-50.0,-50.0,28.402500000000003,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G SA,synthetic_session_record,Browse,Static,2277,-96.7854281949934,18.901918230404245,-135.0,-127.628,-109.4,-97.69,-85.29,-62.362000000000016,-50.0,24.11,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G SA,synthetic_session_record,Browse,Walking,1983,-98.85653555219365,19.138885650557818,-135.0,-129.13799999999998,-112.15,-100.33,-87.565,-62.18400000000002,-50.0,24.585000000000008,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G SA,synthetic_session_record,Call,Driving,187,-94.58812834224598,23.115079591958565,-135.0,-126.027,-110.74,-100.34,-81.875,-50.0,-50.0,28.864999999999995,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G SA,synthetic_session_record,Call,Static,2260,-96.13746902654867,18.874397616927364,-135.0,-127.001,-108.55,-97.445,-84.6075,-60.90600000000002,-50.0,23.942499999999995,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G SA,synthetic_session_record,Call,Walking,2014,-98.05752730883813,19.715861494717554,-135.0,-129.2935,-112.0975,-99.305,-85.6325,-62.07150000000001,-50.0,26.465000000000003,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G SA,synthetic_session_record,Gaming,Driving,203,-93.86891625615763,21.750911641481295,-135.0,-121.915,-109.685,-98.48,-81.775,-50.0,-50.0,27.909999999999997,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G SA,synthetic_session_record,Gaming,Static,2235,-95.83440268456377,18.690672747438175,-135.0,-125.803,-108.63,-97.34,-84.305,-60.45700000000003,-50.0,24.32499999999999,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G SA,synthetic_session_record,Gaming,Walking,2090,-98.61914354066987,19.167662166726004,-135.0,-130.582,-111.61250000000001,-99.985,-86.72,-63.5145,-50.0,24.892500000000013,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G SA,synthetic_session_record,Streaming,Driving,177,-93.52666666666667,23.374894935754806,-135.0,-127.18,-109.44,-98.44,-78.58,-50.0,-50.0,30.86,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G SA,synthetic_session_record,Streaming,Static,2265,-95.77689183222958,19.015055892170704,-135.0,-125.366,-109.13,-97.18,-83.89,-60.80800000000001,-50.0,25.239999999999995,selected radio-strength plausibility comparison
synnetqos,SynNetQoS,signal_dbm,Signal / RSRP,radio_measurement,5G SA,synthetic_session_record,Streaming,Walking,2073,-98.70821032320309,19.18914509832034,-135.0,-129.924,-111.91,-99.51,-86.7,-64.03200000000005,-50.0,25.209999999999994,selected radio-strength plausibility comparison
vienna_4g5g,Vienna 4G/5G,signal_dbm,Signal / RSRP,radio_measurement,5g,drive_test,,mobile_measurement,2181718,-99.78431694655312,13.749134303204926,-140.0,-121.3,-109.8,-100.4,-90.4,-76.2,-37.5,19.39999999999999,selected radio-strength plausibility comparison
vienna_4g5g,Vienna 4G/5G,signal_dbm,Signal / RSRP,radio_measurement,lte,drive_test,,mobile_measurement,1713407,-89.59655332860811,12.71835200033356,-150.0,-110.0,-98.3000030517578,-89.6,-80.5999984741211,-69.30000305175781,-34.0,17.700004577636705,selected radio-strength plausibility comparison
campus_qos,Campus QoS,signal_dbm,Signal / RSRP,radio_measurement,5g,controlled_testbed,,controlled,0,,,,,,,,,,,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,2g,production_trace,Amazon_Prime,Driving,91,-54.05494505494506,8.851067276966768,-83.0,-79.0,-51.0,-51.0,-51.0,-51.0,-51.0,0.0,selected radio-strength plausibility comparison
ucc_5g_context,UCC 5G Context,signal_dbm,Signal / RSRP,radio_measurement,3g,production_trace,Amazon_Prime,Driving,8303,-70.22558111525954,13.632477157814627,-101.0,-95.0,-81.0,-69.0,-59.0,-51.0,-51.0,22.0,selected radio-strength plausibility comparison
