dataset_id,dataset_name,file_path,column_name,dtype_in_sample,sample_size,sample_missing_count,sample_missing_fraction,example_values,sample_row_limit
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.14_13.21.26.csv,UL_bitrate,int64,1000,0,0.0,"[""20"", ""4"", ""4""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.14_13.21.26.csv,State,object,1000,0,0.0,"[""D"", ""D"", ""D""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.14_13.21.26.csv,PINGAVG,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.14_13.21.26.csv,PINGMIN,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.14_13.21.26.csv,PINGMAX,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.14_13.21.26.csv,PINGSTDEV,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.14_13.21.26.csv,PINGLOSS,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.14_13.21.26.csv,CELLHEX,object,1000,0,0.0,"[""B"", ""B"", ""B""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.14_13.21.26.csv,NODEHEX,object,1000,0,0.0,"[""A4DF"", ""A4DF"", ""A4DF""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.14_13.21.26.csv,LACHEX,object,1000,0,0.0,"[""9CBA"", ""9CBA"", ""9CBA""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.14_13.21.26.csv,RAWCELLID,int64,1000,0,0.0,"[""10805003"", ""10805003"", ""10805003""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.14_13.21.26.csv,NRxRSRP,int64,1000,0,0.0,"[""-105"", ""-105"", ""-105""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.14_13.21.26.csv,NRxRSRQ,int64,1000,0,0.0,"[""-10"", ""-10"", ""-10""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,Timestamp,object,1000,0,0.0,"[""2020.02.27_18.39.27"", ""2020.02.27_18.39.28"", ""2020.02.27_18.39.28""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,Longitude,float64,1000,0,0.0,"[""-8.394632000000001"", ""-8.394656"", ""-8.394656""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,Latitude,float64,1000,0,0.0,"[""51.886254"", ""51.886262"", ""51.886262""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,Speed,int64,1000,0,0.0,"[""0"", ""0"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,Operatorname,object,1000,0,0.0,"[""B"", ""B"", ""B""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,CellID,int64,1000,0,0.0,"[""11"", ""11"", ""11""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,NetworkMode,object,1000,0,0.0,"[""5G"", ""5G"", ""5G""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,RSRP,int64,1000,0,0.0,"[""-101"", ""-101"", ""-101""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,RSRQ,int64,1000,0,0.0,"[""-10"", ""-10"", ""-10""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,SNR,float64,1000,0,0.0,"[""0.0"", ""0.0"", ""0.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,CQI,int64,1000,0,0.0,"[""12"", ""12"", ""12""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,RSSI,int64,1000,0,0.0,"[""-103"", ""-103"", ""-103""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,DL_bitrate,int64,1000,0,0.0,"[""12"", ""12"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,UL_bitrate,int64,1000,0,0.0,"[""3"", ""3"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,State,object,1000,0,0.0,"[""D"", ""D"", ""D""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,PINGAVG,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,PINGMIN,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,PINGMAX,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,PINGSTDEV,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,PINGLOSS,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,CELLHEX,object,1000,0,0.0,"[""B"", ""B"", ""B""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,NODEHEX,object,1000,0,0.0,"[""A4DF"", ""A4DF"", ""A4DF""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,LACHEX,object,1000,0,0.0,"[""9CBA"", ""9CBA"", ""9CBA""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,RAWCELLID,int64,1000,0,0.0,"[""10805003"", ""10805003"", ""10805003""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,NRxRSRP,float64,1000,0,0.0,"[""-104.0"", ""-104.0"", ""-104.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Download/Static/B_2020.02.27_18.39.27.csv,NRxRSRQ,float64,1000,0,0.0,"[""-9.0"", ""-9.0"", ""-9.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,Timestamp,object,1000,0,0.0,"[""2019.11.23_12.27.34"", ""2019.11.23_12.27.35"", ""2019.11.23_12.27.35""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,Longitude,float64,1000,0,0.0,"[""-8.52006"", ""-8.52006"", ""-8.52005""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,Latitude,float64,1000,0,0.0,"[""51.874192"", ""51.874192"", ""51.874204""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,Speed,int64,1000,0,0.0,"[""1"", ""1"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,Operatorname,object,1000,0,0.0,"[""B"", ""B"", ""B""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,CellID,int64,1000,0,0.0,"[""13"", ""13"", ""13""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,NetworkMode,object,1000,0,0.0,"[""5G"", ""5G"", ""5G""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,RSRP,int64,1000,0,0.0,"[""-85"", ""-87"", ""-87""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,RSRQ,int64,1000,0,0.0,"[""-10"", ""-12"", ""-12""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,SNR,object,1000,0,0.0,"[""7.0"", ""4.0"", ""4.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,CQI,object,1000,0,0.0,"[""13"", ""13"", ""10""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,RSSI,object,1000,0,0.0,"[""-71"", ""-71"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,DL_bitrate,int64,1000,0,0.0,"[""1"", ""0"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,UL_bitrate,int64,1000,0,0.0,"[""2"", ""0"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,State,object,1000,0,0.0,"[""D"", ""D"", ""I""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,PINGAVG,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,PINGMIN,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,PINGMAX,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,PINGSTDEV,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,PINGLOSS,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,CELLHEX,object,1000,0,0.0,"[""D"", ""D"", ""D""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,NODEHEX,object,1000,0,0.0,"[""AAB4"", ""AAB4"", ""AAB4""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,LACHEX,object,1000,0,0.0,"[""9CBA"", ""9CBA"", ""9CBA""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,RAWCELLID,int64,1000,0,0.0,"[""11187213"", ""11187213"", ""11187213""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,NRxRSRP,object,1000,0,0.0,"[""-90.0"", ""-89.0"", ""-89.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_12.27.34.csv,NRxRSRQ,object,1000,0,0.0,"[""-204.0"", ""-4.0"", ""-4.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,Timestamp,object,1000,0,0.0,"[""2019.11.23_13.28.26"", ""2019.11.23_13.28.26"", ""2019.11.23_13.28.27""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,Longitude,float64,1000,0,0.0,"[""-8.394792"", ""-8.394722999999999"", ""-8.394722999999999""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,Latitude,float64,1000,0,0.0,"[""51.886096"", ""51.886283"", ""51.886283""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,Speed,int64,1000,0,0.0,"[""0"", ""1"", ""1""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,Operatorname,object,1000,0,0.0,"[""B"", ""B"", ""B""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,CellID,int64,1000,0,0.0,"[""11"", ""11"", ""11""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,NetworkMode,object,1000,0,0.0,"[""5G"", ""5G"", ""5G""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,RSRP,int64,1000,0,0.0,"[""-103"", ""-103"", ""-103""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,RSRQ,int64,1000,0,0.0,"[""-13"", ""-13"", ""-14""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,SNR,float64,1000,0,0.0,"[""-2.0"", ""-2.0"", ""-4.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,CQI,int64,1000,0,0.0,"[""12"", ""12"", ""12""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,RSSI,object,1000,0,0.0,"[""-86"", ""-86"", ""-86""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,DL_bitrate,int64,1000,0,0.0,"[""0"", ""0"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,UL_bitrate,int64,1000,0,0.0,"[""0"", ""0"", ""0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,State,object,1000,0,0.0,"[""I"", ""I"", ""I""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,PINGAVG,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,PINGMIN,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,PINGMAX,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,PINGSTDEV,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,PINGLOSS,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,CELLHEX,object,1000,0,0.0,"[""B"", ""B"", ""B""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,NODEHEX,object,1000,0,0.0,"[""A4DF"", ""A4DF"", ""A4DF""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,LACHEX,object,1000,0,0.0,"[""9CBA"", ""9CBA"", ""9CBA""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,RAWCELLID,int64,1000,0,0.0,"[""10805003"", ""10805003"", ""10805003""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,NRxRSRP,object,1000,0,0.0,"[""-98.0"", ""-98.0"", ""-104.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_13.28.26.csv,NRxRSRQ,object,1000,0,0.0,"[""-4.0"", ""-4.0"", ""-4.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,Timestamp,object,1000,0,0.0,"[""2019.11.23_16.08.19"", ""2019.11.23_16.08.19"", ""2019.11.23_16.08.19""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,Longitude,float64,1000,0,0.0,"[""-8.358103999999999"", ""-8.358193"", ""-8.358193""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,Latitude,float64,1000,0,0.0,"[""51.903147"", ""51.903932"", ""51.903932""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,Speed,int64,1000,0,0.0,"[""0"", ""1"", ""1""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,Operatorname,object,1000,0,0.0,"[""B"", ""B"", ""B""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,CellID,int64,1000,0,0.0,"[""11"", ""11"", ""11""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,NetworkMode,object,1000,0,0.0,"[""5G"", ""5G"", ""5G""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,RSRP,int64,1000,0,0.0,"[""-102"", ""-102"", ""-102""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,RSRQ,int64,1000,0,0.0,"[""-10"", ""-10"", ""-10""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,SNR,float64,1000,0,0.0,"[""1.0"", ""1.0"", ""1.0""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,CQI,int64,1000,0,0.0,"[""11"", ""11"", ""11""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,RSSI,object,1000,0,0.0,"[""-85"", ""-85"", ""-85""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,DL_bitrate,int64,1000,0,0.0,"[""36"", ""36"", ""1""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,UL_bitrate,int64,1000,0,0.0,"[""7"", ""7"", ""6""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,State,object,1000,0,0.0,"[""D"", ""D"", ""D""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,PINGAVG,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,PINGMIN,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,PINGMAX,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,PINGSTDEV,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,PINGLOSS,object,1000,0,0.0,"[""-"", ""-"", ""-""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,CELLHEX,object,1000,0,0.0,"[""B"", ""B"", ""B""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,NODEHEX,object,1000,0,0.0,"[""A99E"", ""A99E"", ""A99E""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,LACHEX,object,1000,0,0.0,"[""9CBA"", ""9CBA"", ""9CBA""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,RAWCELLID,int64,1000,0,0.0,"[""11116043"", ""11116043"", ""11116043""]",1000
D2,UCC Beyond Throughput 5G dataset,data/raw/ucc_5g_context/5G-production-dataset/Netflix/Driving/Season3-StrangerThings/B_2019.11.23_16.08.19.csv,NRxRSRP,object,1000,0,0.0,"[""-107.0"", ""-107.0"", ""-107.0""]",1000
