node_id,node_type,graph_view,node_label,source_dataset,source_column,source_value,measurement_id,session_id,timestamp,service_degraded,high_latency,high_jitter,downlink_service_shortfall,poor_video_quality,dropped_connection,anomalous
warehouse_measurement:measurement:synnetqos_m_00028350:8a47d2e28b09,measurement,warehouse_measurement,synnetqos_m_00028350,synnetqos,measurement_id,synnetqos_m_00028350,synnetqos_m_00028350,S042_02834,2025-08-08 09:52:52.749924,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028351:451f32a54645,measurement,warehouse_measurement,synnetqos_m_00028351,synnetqos,measurement_id,synnetqos_m_00028351,synnetqos_m_00028351,S042_02835,2025-08-06 01:17:21.741757,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028352:dd111d4c55f8,measurement,warehouse_measurement,synnetqos_m_00028352,synnetqos,measurement_id,synnetqos_m_00028352,synnetqos_m_00028352,S042_02835,2025-08-06 01:18:21.741757,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028353:59d56f33826f,measurement,warehouse_measurement,synnetqos_m_00028353,synnetqos,measurement_id,synnetqos_m_00028353,synnetqos_m_00028353,S042_02835,2025-08-06 01:19:21.741757,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028354:bd14151a0977,measurement,warehouse_measurement,synnetqos_m_00028354,synnetqos,measurement_id,synnetqos_m_00028354,synnetqos_m_00028354,S042_02835,2025-08-06 01:20:21.741757,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028355:23c6bde073d8,measurement,warehouse_measurement,synnetqos_m_00028355,synnetqos,measurement_id,synnetqos_m_00028355,synnetqos_m_00028355,S042_02835,2025-08-06 01:21:21.741757,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028356:01615b600c21,measurement,warehouse_measurement,synnetqos_m_00028356,synnetqos,measurement_id,synnetqos_m_00028356,synnetqos_m_00028356,S042_02835,2025-08-06 01:22:21.741757,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028357:e802627a30fa,measurement,warehouse_measurement,synnetqos_m_00028357,synnetqos,measurement_id,synnetqos_m_00028357,synnetqos_m_00028357,S042_02835,2025-08-06 01:23:21.741757,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028358:e5bccae89e3c,measurement,warehouse_measurement,synnetqos_m_00028358,synnetqos,measurement_id,synnetqos_m_00028358,synnetqos_m_00028358,S042_02835,2025-08-06 01:24:21.741757,1,True,True,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00028359:8d7ffcc2f3bd,measurement,warehouse_measurement,synnetqos_m_00028359,synnetqos,measurement_id,synnetqos_m_00028359,synnetqos_m_00028359,S042_02835,2025-08-06 01:25:21.741757,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028360:68d940da76f4,measurement,warehouse_measurement,synnetqos_m_00028360,synnetqos,measurement_id,synnetqos_m_00028360,synnetqos_m_00028360,S042_02835,2025-08-06 01:26:21.741757,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028361:1051065dc395,measurement,warehouse_measurement,synnetqos_m_00028361,synnetqos,measurement_id,synnetqos_m_00028361,synnetqos_m_00028361,S042_02836,2025-08-20 06:31:43.611699,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028362:e319f2953159,measurement,warehouse_measurement,synnetqos_m_00028362,synnetqos,measurement_id,synnetqos_m_00028362,synnetqos_m_00028362,S042_02836,2025-08-20 06:32:43.611699,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028363:7b6cba9fd9d7,measurement,warehouse_measurement,synnetqos_m_00028363,synnetqos,measurement_id,synnetqos_m_00028363,synnetqos_m_00028363,S042_02836,2025-08-20 06:33:43.611699,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028364:947495f36748,measurement,warehouse_measurement,synnetqos_m_00028364,synnetqos,measurement_id,synnetqos_m_00028364,synnetqos_m_00028364,S042_02836,2025-08-20 06:34:43.611699,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028365:a53f6c1b422c,measurement,warehouse_measurement,synnetqos_m_00028365,synnetqos,measurement_id,synnetqos_m_00028365,synnetqos_m_00028365,S042_02836,2025-08-20 06:35:43.611699,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028366:dcaf2c4b7245,measurement,warehouse_measurement,synnetqos_m_00028366,synnetqos,measurement_id,synnetqos_m_00028366,synnetqos_m_00028366,S042_02836,2025-08-20 06:36:43.611699,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028367:1beee041294f,measurement,warehouse_measurement,synnetqos_m_00028367,synnetqos,measurement_id,synnetqos_m_00028367,synnetqos_m_00028367,S042_02836,2025-08-20 06:37:43.611699,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028368:1b0169927df0,measurement,warehouse_measurement,synnetqos_m_00028368,synnetqos,measurement_id,synnetqos_m_00028368,synnetqos_m_00028368,S042_02836,2025-08-20 06:38:43.611699,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028369:d1d8e5b6da9b,measurement,warehouse_measurement,synnetqos_m_00028369,synnetqos,measurement_id,synnetqos_m_00028369,synnetqos_m_00028369,S042_02836,2025-08-20 06:39:43.611699,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028370:bdc9db4a9eaf,measurement,warehouse_measurement,synnetqos_m_00028370,synnetqos,measurement_id,synnetqos_m_00028370,synnetqos_m_00028370,S042_02836,2025-08-20 06:40:43.611699,1,True,False,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00028371:0983c340dcdf,measurement,warehouse_measurement,synnetqos_m_00028371,synnetqos,measurement_id,synnetqos_m_00028371,synnetqos_m_00028371,S042_02837,2025-07-31 13:52:06.244658,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028372:61d5796c8afc,measurement,warehouse_measurement,synnetqos_m_00028372,synnetqos,measurement_id,synnetqos_m_00028372,synnetqos_m_00028372,S042_02837,2025-07-31 13:53:06.244658,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028373:b896608678a0,measurement,warehouse_measurement,synnetqos_m_00028373,synnetqos,measurement_id,synnetqos_m_00028373,synnetqos_m_00028373,S042_02837,2025-07-31 13:54:06.244658,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028374:2058ca8fdcad,measurement,warehouse_measurement,synnetqos_m_00028374,synnetqos,measurement_id,synnetqos_m_00028374,synnetqos_m_00028374,S042_02837,2025-07-31 13:55:06.244658,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028375:e64906716210,measurement,warehouse_measurement,synnetqos_m_00028375,synnetqos,measurement_id,synnetqos_m_00028375,synnetqos_m_00028375,S042_02837,2025-07-31 13:56:06.244658,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028376:28499ed6b9a4,measurement,warehouse_measurement,synnetqos_m_00028376,synnetqos,measurement_id,synnetqos_m_00028376,synnetqos_m_00028376,S042_02837,2025-07-31 13:57:06.244658,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028377:01bec978489a,measurement,warehouse_measurement,synnetqos_m_00028377,synnetqos,measurement_id,synnetqos_m_00028377,synnetqos_m_00028377,S042_02837,2025-07-31 13:58:06.244658,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028378:8a651f0f5216,measurement,warehouse_measurement,synnetqos_m_00028378,synnetqos,measurement_id,synnetqos_m_00028378,synnetqos_m_00028378,S042_02837,2025-07-31 13:59:06.244658,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028379:9d14b963abd1,measurement,warehouse_measurement,synnetqos_m_00028379,synnetqos,measurement_id,synnetqos_m_00028379,synnetqos_m_00028379,S042_02837,2025-07-31 14:00:06.244658,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028380:9535c111b39b,measurement,warehouse_measurement,synnetqos_m_00028380,synnetqos,measurement_id,synnetqos_m_00028380,synnetqos_m_00028380,S042_02837,2025-07-31 14:01:06.244658,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028381:20e50e0e40a3,measurement,warehouse_measurement,synnetqos_m_00028381,synnetqos,measurement_id,synnetqos_m_00028381,synnetqos_m_00028381,S042_02838,2025-08-09 12:15:30.527188,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028382:2135e015a2bb,measurement,warehouse_measurement,synnetqos_m_00028382,synnetqos,measurement_id,synnetqos_m_00028382,synnetqos_m_00028382,S042_02838,2025-08-09 12:16:30.527188,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028383:f649777785b9,measurement,warehouse_measurement,synnetqos_m_00028383,synnetqos,measurement_id,synnetqos_m_00028383,synnetqos_m_00028383,S042_02838,2025-08-09 12:17:30.527188,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028384:572f146f6454,measurement,warehouse_measurement,synnetqos_m_00028384,synnetqos,measurement_id,synnetqos_m_00028384,synnetqos_m_00028384,S042_02838,2025-08-09 12:18:30.527188,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028385:04713f247050,measurement,warehouse_measurement,synnetqos_m_00028385,synnetqos,measurement_id,synnetqos_m_00028385,synnetqos_m_00028385,S042_02838,2025-08-09 12:19:30.527188,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028386:143887cecc47,measurement,warehouse_measurement,synnetqos_m_00028386,synnetqos,measurement_id,synnetqos_m_00028386,synnetqos_m_00028386,S042_02838,2025-08-09 12:20:30.527188,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028387:b2c2eca28887,measurement,warehouse_measurement,synnetqos_m_00028387,synnetqos,measurement_id,synnetqos_m_00028387,synnetqos_m_00028387,S042_02838,2025-08-09 12:21:30.527188,1,False,False,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00028388:169e9bcfe1e1,measurement,warehouse_measurement,synnetqos_m_00028388,synnetqos,measurement_id,synnetqos_m_00028388,synnetqos_m_00028388,S042_02838,2025-08-09 12:22:30.527188,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028389:8a5dcf57d1c7,measurement,warehouse_measurement,synnetqos_m_00028389,synnetqos,measurement_id,synnetqos_m_00028389,synnetqos_m_00028389,S042_02838,2025-08-09 12:23:30.527188,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028390:0d0d80e6e370,measurement,warehouse_measurement,synnetqos_m_00028390,synnetqos,measurement_id,synnetqos_m_00028390,synnetqos_m_00028390,S042_02838,2025-08-09 12:24:30.527188,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028391:0744c2d1c582,measurement,warehouse_measurement,synnetqos_m_00028391,synnetqos,measurement_id,synnetqos_m_00028391,synnetqos_m_00028391,S042_02839,2025-08-07 23:56:28.744002,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028392:2ac5ccbea8ee,measurement,warehouse_measurement,synnetqos_m_00028392,synnetqos,measurement_id,synnetqos_m_00028392,synnetqos_m_00028392,S042_02839,2025-08-07 23:57:28.744002,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028393:da65296be964,measurement,warehouse_measurement,synnetqos_m_00028393,synnetqos,measurement_id,synnetqos_m_00028393,synnetqos_m_00028393,S042_02839,2025-08-07 23:58:28.744002,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028394:e5e937e7895e,measurement,warehouse_measurement,synnetqos_m_00028394,synnetqos,measurement_id,synnetqos_m_00028394,synnetqos_m_00028394,S042_02839,2025-08-07 23:59:28.744002,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028395:124c5cb05a78,measurement,warehouse_measurement,synnetqos_m_00028395,synnetqos,measurement_id,synnetqos_m_00028395,synnetqos_m_00028395,S042_02839,2025-08-08 00:00:28.744002,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028396:8094a3f607ff,measurement,warehouse_measurement,synnetqos_m_00028396,synnetqos,measurement_id,synnetqos_m_00028396,synnetqos_m_00028396,S042_02839,2025-08-08 00:01:28.744002,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028397:995e7245fa53,measurement,warehouse_measurement,synnetqos_m_00028397,synnetqos,measurement_id,synnetqos_m_00028397,synnetqos_m_00028397,S042_02839,2025-08-08 00:02:28.744002,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028398:ebb28f0d9340,measurement,warehouse_measurement,synnetqos_m_00028398,synnetqos,measurement_id,synnetqos_m_00028398,synnetqos_m_00028398,S042_02839,2025-08-08 00:03:28.744002,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028399:84b5dedbbf59,measurement,warehouse_measurement,synnetqos_m_00028399,synnetqos,measurement_id,synnetqos_m_00028399,synnetqos_m_00028399,S042_02839,2025-08-08 00:04:28.744002,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028400:c61a5ce0218f,measurement,warehouse_measurement,synnetqos_m_00028400,synnetqos,measurement_id,synnetqos_m_00028400,synnetqos_m_00028400,S042_02839,2025-08-08 00:05:28.744002,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028401:d8b447c7b628,measurement,warehouse_measurement,synnetqos_m_00028401,synnetqos,measurement_id,synnetqos_m_00028401,synnetqos_m_00028401,S042_02840,2025-07-29 09:51:39.989631,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028402:0a11cc5d5e5c,measurement,warehouse_measurement,synnetqos_m_00028402,synnetqos,measurement_id,synnetqos_m_00028402,synnetqos_m_00028402,S042_02840,2025-07-29 09:52:39.989631,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028403:5275f5bf7f36,measurement,warehouse_measurement,synnetqos_m_00028403,synnetqos,measurement_id,synnetqos_m_00028403,synnetqos_m_00028403,S042_02840,2025-07-29 09:53:39.989631,1,True,False,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00028404:80405c250265,measurement,warehouse_measurement,synnetqos_m_00028404,synnetqos,measurement_id,synnetqos_m_00028404,synnetqos_m_00028404,S042_02840,2025-07-29 09:54:39.989631,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028405:0b619e37d417,measurement,warehouse_measurement,synnetqos_m_00028405,synnetqos,measurement_id,synnetqos_m_00028405,synnetqos_m_00028405,S042_02840,2025-07-29 09:55:39.989631,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028406:c7edca9ef529,measurement,warehouse_measurement,synnetqos_m_00028406,synnetqos,measurement_id,synnetqos_m_00028406,synnetqos_m_00028406,S042_02840,2025-07-29 09:56:39.989631,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028407:2c3604e3cdda,measurement,warehouse_measurement,synnetqos_m_00028407,synnetqos,measurement_id,synnetqos_m_00028407,synnetqos_m_00028407,S042_02840,2025-07-29 09:57:39.989631,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028408:8e473661d741,measurement,warehouse_measurement,synnetqos_m_00028408,synnetqos,measurement_id,synnetqos_m_00028408,synnetqos_m_00028408,S042_02840,2025-07-29 09:58:39.989631,1,True,False,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00028409:6b39bba28c85,measurement,warehouse_measurement,synnetqos_m_00028409,synnetqos,measurement_id,synnetqos_m_00028409,synnetqos_m_00028409,S042_02840,2025-07-29 09:59:39.989631,1,True,False,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00028410:72340dc88f0c,measurement,warehouse_measurement,synnetqos_m_00028410,synnetqos,measurement_id,synnetqos_m_00028410,synnetqos_m_00028410,S042_02840,2025-07-29 10:00:39.989631,1,True,False,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00028411:5ce3cbfc8c45,measurement,warehouse_measurement,synnetqos_m_00028411,synnetqos,measurement_id,synnetqos_m_00028411,synnetqos_m_00028411,S042_02841,2025-08-07 14:27:33.063555,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028412:fe707c4b7388,measurement,warehouse_measurement,synnetqos_m_00028412,synnetqos,measurement_id,synnetqos_m_00028412,synnetqos_m_00028412,S042_02841,2025-08-07 14:28:33.063555,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028413:7d028081bef1,measurement,warehouse_measurement,synnetqos_m_00028413,synnetqos,measurement_id,synnetqos_m_00028413,synnetqos_m_00028413,S042_02841,2025-08-07 14:29:33.063555,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028414:4c7734c41fc2,measurement,warehouse_measurement,synnetqos_m_00028414,synnetqos,measurement_id,synnetqos_m_00028414,synnetqos_m_00028414,S042_02841,2025-08-07 14:30:33.063555,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028415:5404332eb170,measurement,warehouse_measurement,synnetqos_m_00028415,synnetqos,measurement_id,synnetqos_m_00028415,synnetqos_m_00028415,S042_02841,2025-08-07 14:31:33.063555,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028416:c65813280187,measurement,warehouse_measurement,synnetqos_m_00028416,synnetqos,measurement_id,synnetqos_m_00028416,synnetqos_m_00028416,S042_02841,2025-08-07 14:32:33.063555,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028417:823fc3aadceb,measurement,warehouse_measurement,synnetqos_m_00028417,synnetqos,measurement_id,synnetqos_m_00028417,synnetqos_m_00028417,S042_02841,2025-08-07 14:33:33.063555,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028418:7120561a2954,measurement,warehouse_measurement,synnetqos_m_00028418,synnetqos,measurement_id,synnetqos_m_00028418,synnetqos_m_00028418,S042_02841,2025-08-07 14:34:33.063555,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028419:d83e416cc5b5,measurement,warehouse_measurement,synnetqos_m_00028419,synnetqos,measurement_id,synnetqos_m_00028419,synnetqos_m_00028419,S042_02841,2025-08-07 14:35:33.063555,1,True,False,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00028420:d2a1a51eff73,measurement,warehouse_measurement,synnetqos_m_00028420,synnetqos,measurement_id,synnetqos_m_00028420,synnetqos_m_00028420,S042_02841,2025-08-07 14:36:33.063555,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028421:a72491cfe6d2,measurement,warehouse_measurement,synnetqos_m_00028421,synnetqos,measurement_id,synnetqos_m_00028421,synnetqos_m_00028421,S042_02842,2025-08-16 22:29:41.178738,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028422:7de0f370acf5,measurement,warehouse_measurement,synnetqos_m_00028422,synnetqos,measurement_id,synnetqos_m_00028422,synnetqos_m_00028422,S042_02842,2025-08-16 22:30:41.178738,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028423:c319e6eef487,measurement,warehouse_measurement,synnetqos_m_00028423,synnetqos,measurement_id,synnetqos_m_00028423,synnetqos_m_00028423,S042_02842,2025-08-16 22:31:41.178738,1,True,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028424:5b15695d0ae0,measurement,warehouse_measurement,synnetqos_m_00028424,synnetqos,measurement_id,synnetqos_m_00028424,synnetqos_m_00028424,S042_02842,2025-08-16 22:32:41.178738,1,True,False,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00028425:c98810fcf861,measurement,warehouse_measurement,synnetqos_m_00028425,synnetqos,measurement_id,synnetqos_m_00028425,synnetqos_m_00028425,S042_02842,2025-08-16 22:33:41.178738,1,True,False,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00028426:24ba57b86070,measurement,warehouse_measurement,synnetqos_m_00028426,synnetqos,measurement_id,synnetqos_m_00028426,synnetqos_m_00028426,S042_02842,2025-08-16 22:34:41.178738,1,True,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028427:9091a4aa37b8,measurement,warehouse_measurement,synnetqos_m_00028427,synnetqos,measurement_id,synnetqos_m_00028427,synnetqos_m_00028427,S042_02842,2025-08-16 22:35:41.178738,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028428:2fa5075bc719,measurement,warehouse_measurement,synnetqos_m_00028428,synnetqos,measurement_id,synnetqos_m_00028428,synnetqos_m_00028428,S042_02842,2025-08-16 22:36:41.178738,1,True,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028429:3192cad94de0,measurement,warehouse_measurement,synnetqos_m_00028429,synnetqos,measurement_id,synnetqos_m_00028429,synnetqos_m_00028429,S042_02842,2025-08-16 22:37:41.178738,1,True,False,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00028430:14a5e500372a,measurement,warehouse_measurement,synnetqos_m_00028430,synnetqos,measurement_id,synnetqos_m_00028430,synnetqos_m_00028430,S042_02842,2025-08-16 22:38:41.178738,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028431:ee9baeaf3dfb,measurement,warehouse_measurement,synnetqos_m_00028431,synnetqos,measurement_id,synnetqos_m_00028431,synnetqos_m_00028431,S042_02843,2025-08-09 05:31:10.714005,1,True,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028432:0dfb47846ee9,measurement,warehouse_measurement,synnetqos_m_00028432,synnetqos,measurement_id,synnetqos_m_00028432,synnetqos_m_00028432,S042_02843,2025-08-09 05:32:10.714005,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028433:69bce8647fb3,measurement,warehouse_measurement,synnetqos_m_00028433,synnetqos,measurement_id,synnetqos_m_00028433,synnetqos_m_00028433,S042_02843,2025-08-09 05:33:10.714005,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028434:dd1670cd1980,measurement,warehouse_measurement,synnetqos_m_00028434,synnetqos,measurement_id,synnetqos_m_00028434,synnetqos_m_00028434,S042_02843,2025-08-09 05:34:10.714005,1,True,False,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00028435:b3467e81560b,measurement,warehouse_measurement,synnetqos_m_00028435,synnetqos,measurement_id,synnetqos_m_00028435,synnetqos_m_00028435,S042_02843,2025-08-09 05:35:10.714005,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028436:8303c8c868f1,measurement,warehouse_measurement,synnetqos_m_00028436,synnetqos,measurement_id,synnetqos_m_00028436,synnetqos_m_00028436,S042_02843,2025-08-09 05:36:10.714005,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028437:004a433eb5d6,measurement,warehouse_measurement,synnetqos_m_00028437,synnetqos,measurement_id,synnetqos_m_00028437,synnetqos_m_00028437,S042_02843,2025-08-09 05:37:10.714005,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028438:7fbf3b8c0d46,measurement,warehouse_measurement,synnetqos_m_00028438,synnetqos,measurement_id,synnetqos_m_00028438,synnetqos_m_00028438,S042_02843,2025-08-09 05:38:10.714005,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028439:90ba7fd24567,measurement,warehouse_measurement,synnetqos_m_00028439,synnetqos,measurement_id,synnetqos_m_00028439,synnetqos_m_00028439,S042_02843,2025-08-09 05:39:10.714005,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028440:12c719fdf070,measurement,warehouse_measurement,synnetqos_m_00028440,synnetqos,measurement_id,synnetqos_m_00028440,synnetqos_m_00028440,S042_02843,2025-08-09 05:40:10.714005,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028441:9c06ff5d945e,measurement,warehouse_measurement,synnetqos_m_00028441,synnetqos,measurement_id,synnetqos_m_00028441,synnetqos_m_00028441,S042_02844,2025-08-09 04:56:18.089047,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028442:b179f45ef7dd,measurement,warehouse_measurement,synnetqos_m_00028442,synnetqos,measurement_id,synnetqos_m_00028442,synnetqos_m_00028442,S042_02844,2025-08-09 04:57:18.089047,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028443:e5425a0a1bff,measurement,warehouse_measurement,synnetqos_m_00028443,synnetqos,measurement_id,synnetqos_m_00028443,synnetqos_m_00028443,S042_02844,2025-08-09 04:58:18.089047,1,False,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028444:b45d5c78879d,measurement,warehouse_measurement,synnetqos_m_00028444,synnetqos,measurement_id,synnetqos_m_00028444,synnetqos_m_00028444,S042_02844,2025-08-09 04:59:18.089047,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028445:1c659df8ad28,measurement,warehouse_measurement,synnetqos_m_00028445,synnetqos,measurement_id,synnetqos_m_00028445,synnetqos_m_00028445,S042_02844,2025-08-09 05:00:18.089047,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028446:95c87207c5f2,measurement,warehouse_measurement,synnetqos_m_00028446,synnetqos,measurement_id,synnetqos_m_00028446,synnetqos_m_00028446,S042_02844,2025-08-09 05:01:18.089047,1,True,False,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00028447:d7e645b2b9b2,measurement,warehouse_measurement,synnetqos_m_00028447,synnetqos,measurement_id,synnetqos_m_00028447,synnetqos_m_00028447,S042_02844,2025-08-09 05:02:18.089047,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028448:8e93fa7a1c68,measurement,warehouse_measurement,synnetqos_m_00028448,synnetqos,measurement_id,synnetqos_m_00028448,synnetqos_m_00028448,S042_02844,2025-08-09 05:03:18.089047,1,True,False,True,True,False,False
warehouse_measurement:measurement:synnetqos_m_00028449:b7b2c55a0b13,measurement,warehouse_measurement,synnetqos_m_00028449,synnetqos,measurement_id,synnetqos_m_00028449,synnetqos_m_00028449,S042_02844,2025-08-09 05:04:18.089047,1,True,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028450:59418484ad6b,measurement,warehouse_measurement,synnetqos_m_00028450,synnetqos,measurement_id,synnetqos_m_00028450,synnetqos_m_00028450,S042_02844,2025-08-09 05:05:18.089047,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028451:ae1188fc54d9,measurement,warehouse_measurement,synnetqos_m_00028451,synnetqos,measurement_id,synnetqos_m_00028451,synnetqos_m_00028451,S042_02845,2025-08-11 22:32:59.167181,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028452:791c79c53ace,measurement,warehouse_measurement,synnetqos_m_00028452,synnetqos,measurement_id,synnetqos_m_00028452,synnetqos_m_00028452,S042_02845,2025-08-11 22:33:59.167181,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028453:769444f87c7b,measurement,warehouse_measurement,synnetqos_m_00028453,synnetqos,measurement_id,synnetqos_m_00028453,synnetqos_m_00028453,S042_02845,2025-08-11 22:34:59.167181,1,True,False,True,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028454:80ec49b47dbb,measurement,warehouse_measurement,synnetqos_m_00028454,synnetqos,measurement_id,synnetqos_m_00028454,synnetqos_m_00028454,S042_02845,2025-08-11 22:35:59.167181,0,False,False,False,False,False,False
warehouse_measurement:measurement:synnetqos_m_00028455:c4a028cf4a53,measurement,warehouse_measurement,synnetqos_m_00028455,synnetqos,measurement_id,synnetqos_m_00028455,synnetqos_m_00028455,S042_02845,2025-08-11 22:36:59.167181,1,False,False,True,False,False,False
