measurement_id,session_id,service_degraded,items
synnetqos_m_00029127,S042_02912,1,app_type=Browse;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=4G;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=evening;tower_load=Moderate;weather=Clear
synnetqos_m_00029128,S042_02912,1,app_type=Streaming;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=4G;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00029129,S042_02912,1,app_type=Browse;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_high;latency_ms=latency_extreme;movement_speed=Static;network_type=4G;obstruction_level=Low;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00029130,S042_02912,1,app_type=Gaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=4G;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=evening;tower_load=Light;weather=Clear
synnetqos_m_00029131,S042_02913,1,app_type=Gaming;band=LTE_Anchor;congestion_level=Low;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_high;movement_speed=Static;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00029132,S042_02913,1,app_type=Browse;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_extreme;movement_speed=Static;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Heavy;weather=Clear
synnetqos_m_00029133,S042_02913,1,app_type=Browse;band=LTE_Anchor;congestion_level=Low;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00029134,S042_02913,1,app_type=Gaming;band=LTE_Anchor;congestion_level=Low;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00029135,S042_02913,1,app_type=Call;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=afternoon;tower_load=Moderate;weather=Clear
synnetqos_m_00029136,S042_02913,1,app_type=Gaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00029137,S042_02913,1,app_type=Call;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00029138,S042_02913,1,app_type=Gaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=afternoon;tower_load=Moderate;weather=Clear
synnetqos_m_00029139,S042_02913,1,app_type=Call;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Moderate;weather=Clear
synnetqos_m_00029140,S042_02913,1,app_type=Gaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=4G;obstruction_level=High;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=afternoon;tower_load=Moderate;weather=Clear
synnetqos_m_00029141,S042_02914,1,app_type=Gaming;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_extreme;latency_ms=latency_extreme;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=morning;tower_load=Moderate;weather=Rainy
synnetqos_m_00029142,S042_02914,1,app_type=Gaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00029143,S042_02914,1,app_type=Streaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00029144,S042_02914,1,app_type=Browse;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00029145,S042_02914,1,app_type=Streaming;band=LTE_Anchor;congestion_level=Low;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00029146,S042_02914,1,app_type=Browse;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=morning;tower_load=Moderate;weather=Rainy
synnetqos_m_00029147,S042_02914,1,app_type=Browse;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_extreme;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=morning;tower_load=Heavy;weather=Rainy
synnetqos_m_00029148,S042_02914,1,app_type=Gaming;band=LTE_Anchor;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_high;latency_ms=latency_extreme;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00029149,S042_02914,1,app_type=Streaming;band=LTE_Anchor;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=morning;tower_load=Moderate;weather=Rainy
synnetqos_m_00029150,S042_02914,1,app_type=Call;band=LTE_Anchor;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_high;movement_speed=Walking;network_type=4G;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=morning;tower_load=Light;weather=Rainy
synnetqos_m_00029151,S042_02915,1,app_type=Streaming;band=n260;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Moderate;weather=Clear
synnetqos_m_00029152,S042_02915,0,app_type=Gaming;band=n260;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00029153,S042_02915,0,app_type=Call;band=n260;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00029154,S042_02915,1,app_type=Browse;band=n260;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=night;tower_load=Heavy;weather=Clear
synnetqos_m_00029155,S042_02915,0,app_type=Call;band=n260;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Heavy;weather=Clear
synnetqos_m_00029156,S042_02915,1,app_type=Browse;band=n260;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Heavy;weather=Clear
synnetqos_m_00029157,S042_02915,1,app_type=Gaming;band=n260;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Moderate;weather=Clear
synnetqos_m_00029158,S042_02915,1,app_type=Call;band=n260;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00029159,S042_02915,0,app_type=Streaming;band=n260;congestion_level=Low;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00029160,S042_02915,0,app_type=Streaming;band=n260;congestion_level=Medium;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Moderately_Degraded;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Light;weather=Clear
synnetqos_m_00029161,S042_02916,0,app_type=Browse;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Heavy;weather=Clear
synnetqos_m_00029162,S042_02916,0,app_type=Streaming;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029163,S042_02916,0,app_type=Streaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Heavy;weather=Clear
synnetqos_m_00029164,S042_02916,0,app_type=Call;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029165,S042_02916,0,app_type=Gaming;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029166,S042_02916,0,app_type=Gaming;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029167,S042_02916,0,app_type=Call;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029168,S042_02916,0,app_type=Browse;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Moderate;weather=Clear
synnetqos_m_00029169,S042_02916,0,app_type=Streaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_very_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Moderate;weather=Clear
synnetqos_m_00029170,S042_02916,0,app_type=Gaming;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Low;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=morning;tower_load=Light;weather=Clear
synnetqos_m_00029171,S042_02917,0,app_type=Browse;band=n41;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Light;weather=Rainy
synnetqos_m_00029172,S042_02917,0,app_type=Browse;band=n41;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Light;weather=Rainy
synnetqos_m_00029173,S042_02917,0,app_type=Browse;band=n41;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Light;weather=Rainy
synnetqos_m_00029174,S042_02917,0,app_type=Browse;band=n41;congestion_level=Low;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Light;weather=Rainy
synnetqos_m_00029175,S042_02917,0,app_type=Browse;band=n41;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_strong;time_of_day=night;tower_load=Light;weather=Rainy
synnetqos_m_00029176,S042_02917,1,app_type=Call;band=n41;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Heavy;weather=Rainy
synnetqos_m_00029177,S042_02917,0,app_type=Gaming;band=n41;congestion_level=Low;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Light;weather=Rainy
synnetqos_m_00029178,S042_02917,1,app_type=Browse;band=n41;congestion_level=High;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Walking;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=night;tower_load=Heavy;weather=Rainy
synnetqos_m_00029179,S042_02917,1,app_type=Streaming;band=n41;congestion_level=Low;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_low;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Light;weather=Rainy
synnetqos_m_00029180,S042_02917,0,app_type=Call;band=n41;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_SA;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=night;tower_load=Moderate;weather=Rainy
synnetqos_m_00029181,S042_02918,0,app_type=Streaming;band=n77;congestion_level=Low;downlink_shortfall_fraction=shortfall_moderate;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Light;weather=Rainy
synnetqos_m_00029182,S042_02918,1,app_type=Streaming;band=n77;congestion_level=Low;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Light;weather=Rainy
synnetqos_m_00029183,S042_02918,1,app_type=Browse;band=n77;congestion_level=Medium;downlink_shortfall_fraction=shortfall_high;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=evening;tower_load=Moderate;weather=Rainy
synnetqos_m_00029184,S042_02918,1,app_type=Browse;band=n77;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=evening;tower_load=Heavy;weather=Rainy
synnetqos_m_00029185,S042_02918,0,app_type=Call;band=n77;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_low;service_degraded=0;signal_strength_dbm=signal_moderate;time_of_day=evening;tower_load=Light;weather=Rainy
synnetqos_m_00029186,S042_02918,1,app_type=Call;band=n77;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Light;weather=Rainy
synnetqos_m_00029187,S042_02918,1,app_type=Call;band=n77;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=evening;tower_load=Moderate;weather=Rainy
synnetqos_m_00029188,S042_02918,1,app_type=Call;band=n77;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=evening;tower_load=Heavy;weather=Rainy
synnetqos_m_00029189,S042_02918,0,app_type=Browse;band=n77;congestion_level=Medium;downlink_shortfall_fraction=shortfall_low;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_moderate;service_degraded=0;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Light;weather=Rainy
synnetqos_m_00029190,S042_02918,1,app_type=Streaming;band=n77;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=Medium;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_weak;time_of_day=evening;tower_load=Heavy;weather=Rainy
synnetqos_m_00029191,S042_02919,1,app_type=Gaming;band=n78;congestion_level=Medium;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00029192,S042_02919,1,app_type=Gaming;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00029193,S042_02919,1,app_type=Gaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_very_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00029194,S042_02919,1,app_type=Call;band=n78;congestion_level=Low;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_low;latency_ms=latency_moderate;movement_speed=Static;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_low;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Light;weather=Clear
synnetqos_m_00029195,S042_02919,1,app_type=Gaming;band=n78;congestion_level=High;downlink_shortfall_fraction=shortfall_extreme;infrastructure_profile=Nominal;jitter_ms=jitter_moderate;latency_ms=latency_high;movement_speed=Static;network_type=5G_NSA;obstruction_level=High;offered_downlink_mbps=offered_high;service_degraded=1;signal_strength_dbm=signal_very_weak;time_of_day=afternoon;tower_load=Heavy;weather=Clear
