edge_id,source_node_id,target_node_id,edge_type,graph_view,is_directed,edge_weight,source_dataset,metric,non_missing_count,non_missing_fraction,comparison_status,recommended_use,claim_scope,source_column,source_value,row_count,reference_dataset,comparison_context,median_difference,wasserstein_distance,ks_statistic,comparison_scope
edge_3b1761c31a1965c4a0,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_srs_b200_20mhz_10slots_ratio4_25up_75down_rep2:2e2961476c00,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,srs_b200_20mhz_10slots_ratio4_25up_75down_rep2,2.0,,,,,,
edge_22423e273c0e2f51ea,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_srs_b200_20mhz_10slots_ratio4_25up_75down_rep3:a8771155beda,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,srs_b200_20mhz_10slots_ratio4_25up_75down_rep3,2.0,,,,,,
edge_3b2bcab7c3e207450e,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_srs_b200_20mhz_10slots_ratio4_25up_75down_rep4:c29f6193a0c6,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,srs_b200_20mhz_10slots_ratio4_25up_75down_rep4,2.0,,,,,,
edge_33f2d6f8f9a0cf963a,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_srs_b200_20mhz_10slots_ratio4_25up_75down_rep5:7e798da818cc,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,srs_b200_20mhz_10slots_ratio4_25up_75down_rep5,2.0,,,,,,
edge_62f57ae91daef3489f,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_srs_b200_20mhz_10slots_ratio1_25up_75down_rep1:a23576fd01fc,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,srs_b200_20mhz_10slots_ratio1_25up_75down_rep1,2.0,,,,,,
edge_b884e4bdb2591522cd,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_srs_b200_20mhz_10slots_ratio2_25up_75down_rep3:444ec5ff6991,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,srs_b200_20mhz_10slots_ratio2_25up_75down_rep3,2.0,,,,,,
edge_0f9f77cf38d4b35137,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_5slots_ratio4_50up_150down_rep4:fe252efa992c,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_5slots_ratio4_50up_150down_rep4,2.0,,,,,,
edge_32e9a4b09221e1edba,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_5slots_ratio1_50up_150down_rep2:fb4ec4df5bde,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_5slots_ratio1_50up_150down_rep2,2.0,,,,,,
edge_acbcd244d7db429c15,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_5slots_ratio4_50up_150down_rep3:7aa2a000d77a,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_5slots_ratio4_50up_150down_rep3,2.0,,,,,,
edge_c5ee581f9f6e483e06,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_20slots_ratio2_50up_150down_rep1:bfe8c44a0b7e,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_20slots_ratio2_50up_150down_rep1,2.0,,,,,,
edge_69db8ca5dd1d14cc52,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_20slots_ratio2_50up_150down_rep2:e0cca24dd028,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_20slots_ratio2_50up_150down_rep2,2.0,,,,,,
edge_056c77086d2439005d,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_20slots_ratio2_50up_150down_rep3:0e3189f3a49c,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_20slots_ratio2_50up_150down_rep3,2.0,,,,,,
edge_31691f4e3077034e1d,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_20slots_ratio2_50up_150down_rep5:48f6d3941881,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_20slots_ratio2_50up_150down_rep5,2.0,,,,,,
edge_0384417c9d1716d456,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_5slots_ratio1_50up_150down_rep1:9e62f17c3e7e,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_5slots_ratio1_50up_150down_rep1,2.0,,,,,,
edge_d316ae823e3d1d8b22,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_20slots_ratio2_50up_150down_rep4:f262662c08f5,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_20slots_ratio2_50up_150down_rep4,2.0,,,,,,
edge_25940705d25701605e,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_5slots_ratio1_50up_150down_rep5:7c17f112580a,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_5slots_ratio1_50up_150down_rep5,2.0,,,,,,
edge_d75dc066263f0da4a9,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_5slots_ratio2_50up_150down_rep1:a7ced575304b,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_5slots_ratio2_50up_150down_rep1,2.0,,,,,,
edge_0bcd7b0ea170b78b9a,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_5slots_ratio2_50up_150down_rep2:f6d85e8f05e1,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_5slots_ratio2_50up_150down_rep2,2.0,,,,,,
edge_4f2718a8042bfbcb18,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_5slots_ratio2_50up_150down_rep3:9380b31689cc,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_5slots_ratio2_50up_150down_rep3,2.0,,,,,,
edge_3cfa9a7fddcd2356f9,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_5slots_ratio2_50up_150down_rep5:5050ed73cd80,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_5slots_ratio2_50up_150down_rep5,2.0,,,,,,
edge_82816be33d73f98a7e,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_5slots_ratio4_50up_150down_rep1:f40f94f4712f,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_5slots_ratio4_50up_150down_rep1,2.0,,,,,,
edge_28229722be97571177,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_5slots_ratio4_50up_150down_rep2:cbbade014802,source_has_reference_context,external_reference_evidence,True,2.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_5slots_ratio4_50up_150down_rep2,2.0,,,,,,
edge_8637e267aff634284f,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_10slots_ratio2_50up_150down_rep4:659f660a420d,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_10slots_ratio2_50up_150down_rep4,1.0,,,,,,
edge_826435478d35ae5bf9,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_srs_b200_20mhz_5slots_ratio2_25up_75down_rep5:f3f8465c9c94,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,srs_b200_20mhz_5slots_ratio2_25up_75down_rep5,1.0,,,,,,
edge_90bd145d2385ed4ce4,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_srs_b200_20mhz_20slots_ratio2_25up_75down_rep5:e70f40ebf009,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,srs_b200_20mhz_20slots_ratio2_25up_75down_rep5,1.0,,,,,,
edge_82674404995214949f,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_5slots_ratio2_50up_150down_rep4:803c728fe29b,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_5slots_ratio2_50up_150down_rep4,1.0,,,,,,
edge_85cf45a244ba973ec0,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_5slots_ratio1_50up_150down_rep4:7ce83ccbfb48,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_5slots_ratio1_50up_150down_rep4,1.0,,,,,,
edge_4f1f78efa61249037a,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_5slots_ratio1_50up_150down_rep3:6dc4fd78f581,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_5slots_ratio1_50up_150down_rep3,1.0,,,,,,
edge_15189d84924a68d071,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_20slots_ratio1_50up_150down_rep5:9c8a850d8950,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_20slots_ratio1_50up_150down_rep5,1.0,,,,,,
edge_da83e7c9d89b47425c,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_40mhz_10slots_ratio4_50up_150down_rep5:185f5d50cce1,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,oai_b200_40mhz_10slots_ratio4_50up_150down_rep5,1.0,,,,,,
edge_9120046d2d7ac19f92,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_20mhz_10slots_ratio4_25up_75down_rep4:accd3cce24b2,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,oai_b200_20mhz_10slots_ratio4_25up_75down_rep4,1.0,,,,,,
edge_fa183df0dceb4e836b,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_20mhz_5slots_ratio4_25up_75down_rep4:a251d5d3fd49,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,oai_b200_20mhz_5slots_ratio4_25up_75down_rep4,1.0,,,,,,
edge_e8b7f4448cb1be556a,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_20mhz_5slots_ratio4_25up_75down_rep1:b910b8d94625,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,oai_b200_20mhz_5slots_ratio4_25up_75down_rep1,1.0,,,,,,
edge_6ba2a9da3d4264405d,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_20mhz_5slots_ratio2_25up_75down_rep3:04f4986c95f2,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,oai_b200_20mhz_5slots_ratio2_25up_75down_rep3,1.0,,,,,,
edge_2f7071432448a35de9,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_20mhz_5slots_ratio1_25up_75down_rep2:43a9f7b258de,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,oai_b200_20mhz_5slots_ratio1_25up_75down_rep2,1.0,,,,,,
edge_397b98466bda8f011f,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_20mhz_20slots_ratio2_25up_75down_rep3:ba8f5be4d03b,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,oai_b200_20mhz_20slots_ratio2_25up_75down_rep3,1.0,,,,,,
edge_91f4fbd403648c7c5a,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_20mhz_20slots_ratio1_25up_75down_rep2:0747eb0b52c7,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,oai_b200_20mhz_20slots_ratio1_25up_75down_rep2,1.0,,,,,,
edge_d0527a9353979348c4,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_20mhz_20slots_ratio1_25up_75down_rep1:55b0b75b830a,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,oai_b200_20mhz_20slots_ratio1_25up_75down_rep1,1.0,,,,,,
edge_b3b011d32d58366094,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_oai_b200_20mhz_10slots_ratio4_25up_75down_rep3:af0ff3434798,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,oai_b200_20mhz_10slots_ratio4_25up_75down_rep3,1.0,,,,,,
edge_ee3798299918c88619,external_reference_evidence:source:campus_qos:7d40f1cbee10,external_reference_evidence:reference_context:scenario_srs_b200_40mhz_5slots_ratio1_50up_150down_rep5:f3e7ba8aec85,source_has_reference_context,external_reference_evidence,True,1.0,campus_qos,,,,,,,scenario,srs_b200_40mhz_5slots_ratio1_50up_150down_rep5,1.0,,,,,,
edge_a36bdb736c971022ab,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:technology_5g:6acd031cdcc0,source_has_reference_context,external_reference_evidence,True,136403.0,ucc_5g_context,,,,,,,technology,5g,136403.0,,,,,,
edge_1eef81d7747219ed5d,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:technology_lte:94765a3201a2,source_has_reference_context,external_reference_evidence,True,35212.0,ucc_5g_context,,,,,,,technology,lte,35212.0,,,,,,
edge_a14292808c75a347b2,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:technology_3g:47cda6f5b5a8,source_has_reference_context,external_reference_evidence,True,16372.0,ucc_5g_context,,,,,,,technology,3g,16372.0,,,,,,
edge_62661e4e26aa29b701,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:technology_unknown:b9b9b0829f1c,source_has_reference_context,external_reference_evidence,True,633.0,ucc_5g_context,,,,,,,technology,unknown,633.0,,,,,,
edge_d72180cf278bed3882,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:technology_2g:d68129b07678,source_has_reference_context,external_reference_evidence,True,91.0,ucc_5g_context,,,,,,,technology,2g,91.0,,,,,,
edge_269c21efdc3d6687a7,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:measurement_source_phone:73d2dc1bfc3e,source_has_reference_context,external_reference_evidence,True,188711.0,ucc_5g_context,,,,,,,measurement_source,phone,188711.0,,,,,,
edge_b30c809b0e17788cef,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:measurement_context_production_trace:eb86b6caa648,source_has_reference_context,external_reference_evidence,True,188711.0,ucc_5g_context,,,,,,,measurement_context,production_trace,188711.0,,,,,,
edge_6860d2eefd0990858b,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:application_context_netflix:db7c7e327fc4,source_has_reference_context,external_reference_evidence,True,72832.0,ucc_5g_context,,,,,,,application_context,Netflix,72832.0,,,,,,
edge_5f01ddf80e6cbce1dc,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:application_context_amazon_prime:fc9e4d120356,source_has_reference_context,external_reference_evidence,True,72671.0,ucc_5g_context,,,,,,,application_context,Amazon_Prime,72671.0,,,,,,
edge_71ed5f92ad4f2f5b8e,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:application_context_download:0ac3bb5660de,source_has_reference_context,external_reference_evidence,True,43208.0,ucc_5g_context,,,,,,,application_context,Download,43208.0,,,,,,
edge_375e604d9fbf5371e8,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:mobility_context_driving:4e8a52f89a8c,source_has_reference_context,external_reference_evidence,True,103545.0,ucc_5g_context,,,,,,,mobility_context,Driving,103545.0,,,,,,
edge_fd897efd9f63324d65,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:mobility_context_static:a19762848f5c,source_has_reference_context,external_reference_evidence,True,85166.0,ucc_5g_context,,,,,,,mobility_context,Static,85166.0,,,,,,
edge_dce9d606d895cb90e8,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:network_mode_5g:b7ac4161e85d,source_has_reference_context,external_reference_evidence,True,136403.0,ucc_5g_context,,,,,,,network_mode,5G,136403.0,,,,,,
edge_1fc5b11841d802b3b0,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:network_mode_lte:687da26df707,source_has_reference_context,external_reference_evidence,True,35212.0,ucc_5g_context,,,,,,,network_mode,LTE,35212.0,,,,,,
edge_4f7a313a1ab5dd1b7e,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:network_mode_hspa+:1a311b71eb59,source_has_reference_context,external_reference_evidence,True,15880.0,ucc_5g_context,,,,,,,network_mode,HSPA+,15880.0,,,,,,
edge_41eea7b5ff2cb799e5,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:network_mode_umts:6953c268e7a5,source_has_reference_context,external_reference_evidence,True,492.0,ucc_5g_context,,,,,,,network_mode,UMTS,492.0,,,,,,
edge_0c933494d1bdd1620b,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:network_mode_hsupa:ace84350c56d,source_has_reference_context,external_reference_evidence,True,470.0,ucc_5g_context,,,,,,,network_mode,HSUPA,470.0,,,,,,
edge_7a8e42c43e8e78c601,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:network_mode_hsdpa:8982a386bf39,source_has_reference_context,external_reference_evidence,True,163.0,ucc_5g_context,,,,,,,network_mode,HSDPA,163.0,,,,,,
edge_9e1ac696dfbabf5479,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:network_mode_gprs:8e182c1ab7fd,source_has_reference_context,external_reference_evidence,True,78.0,ucc_5g_context,,,,,,,network_mode,GPRS,78.0,,,,,,
edge_ef04ebd4492199c348,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:network_mode_edge:b5e6325aad1b,source_has_reference_context,external_reference_evidence,True,13.0,ucc_5g_context,,,,,,,network_mode,EDGE,13.0,,,,,,
edge_2234acad656e1b0fc4,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:scenario_season3-strangerthings:f4ad498b7342,source_has_reference_context,external_reference_evidence,True,48947.0,ucc_5g_context,,,,,,,scenario,Season3-StrangerThings,48947.0,,,,,,
edge_e7fed8ee534eeae284,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:scenario_season3-theexpanse:e418f05433b6,source_has_reference_context,external_reference_evidence,True,47352.0,ucc_5g_context,,,,,,,scenario,Season3-TheExpanse,47352.0,,,,,,
edge_378454a78a8b03eb25,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:scenario_animated-rickandmorty:97aa7ffc7d1d,source_has_reference_context,external_reference_evidence,True,23885.0,ucc_5g_context,,,,,,,scenario,animated-RickandMorty,23885.0,,,,,,
edge_ea9bda8d0a030e7bd1,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:scenario_animated-adventuretime:bddb8978eb50,source_has_reference_context,external_reference_evidence,True,13385.0,ucc_5g_context,,,,,,,scenario,animated-AdventureTime,13385.0,,,,,,
edge_8b52aabb3bb7dd021b,external_reference_evidence:source:ucc_5g_context:3bfe5e5f2660,external_reference_evidence:reference_context:scenario_animated-ninjago:22c05efc56ad,source_has_reference_context,external_reference_evidence,True,11934.0,ucc_5g_context,,,,,,,scenario,animated-Ninjago,11934.0,,,,,,
edge_6ca16a83cd2fad083a,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:technology_5g:6acd031cdcc0,source_has_reference_context,external_reference_evidence,True,12.0,ns3_lena,,,,,,,technology,5g,12.0,,,,,,
edge_6acdee772e9af1bb3b,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:measurement_source_simulator:5300fda58e1a,source_has_reference_context,external_reference_evidence,True,12.0,ns3_lena,,,,,,,measurement_source,simulator,12.0,,,,,,
edge_2239388423f6050bfd,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:measurement_context_controlled_simulation:759bbb4ef790,source_has_reference_context,external_reference_evidence,True,12.0,ns3_lena,,,,,,,measurement_context,controlled_simulation,12.0,,,,,,
edge_723c021fe259fd01a4,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:application_context_qos_reference:40081d029059,source_has_reference_context,external_reference_evidence,True,12.0,ns3_lena,,,,,,,application_context,qos_reference,12.0,,,,,,
edge_8098c6e22a212f701f,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:mobility_context_controlled:c08c59309de8,source_has_reference_context,external_reference_evidence,True,12.0,ns3_lena,,,,,,,mobility_context,controlled,12.0,,,,,,
edge_33b0ef7aa83ac69ad0,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:network_mode_5g_nr:a15aa4eb5196,source_has_reference_context,external_reference_evidence,True,12.0,ns3_lena,,,,,,,network_mode,5g_nr,12.0,,,,,,
edge_939eb72c38637fe2fc,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:scenario_medium_load_ofdma_seed_1:9b4ca3496156,source_has_reference_context,external_reference_evidence,True,1.0,ns3_lena,,,,,,,scenario,medium_load_ofdma_seed_1,1.0,,,,,,
edge_120b257fd290aa8af0,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:scenario_medium_load_ofdma_seed_2:319b6ba7f2f2,source_has_reference_context,external_reference_evidence,True,1.0,ns3_lena,,,,,,,scenario,medium_load_ofdma_seed_2,1.0,,,,,,
edge_fa433a87094f831b41,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:scenario_medium_load_ofdma_seed_3:b14fe820f573,source_has_reference_context,external_reference_evidence,True,1.0,ns3_lena,,,,,,,scenario,medium_load_ofdma_seed_3,1.0,,,,,,
edge_96c55cb3ecd22abec8,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:scenario_medium_load_tdma_seed_1:6492cce4a63e,source_has_reference_context,external_reference_evidence,True,1.0,ns3_lena,,,,,,,scenario,medium_load_tdma_seed_1,1.0,,,,,,
edge_975f9d89c8bd87b7ac,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:scenario_medium_load_tdma_seed_2:26a6e0ccf97c,source_has_reference_context,external_reference_evidence,True,1.0,ns3_lena,,,,,,,scenario,medium_load_tdma_seed_2,1.0,,,,,,
edge_fe67bca34a7317223d,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:scenario_medium_load_tdma_seed_3:8f8a2187d6f1,source_has_reference_context,external_reference_evidence,True,1.0,ns3_lena,,,,,,,scenario,medium_load_tdma_seed_3,1.0,,,,,,
edge_0fbd7c2a62a1c03b96,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:scenario_saturation_load_ofdma_seed_1:6538dcff7ac7,source_has_reference_context,external_reference_evidence,True,1.0,ns3_lena,,,,,,,scenario,saturation_load_ofdma_seed_1,1.0,,,,,,
edge_235de074504b099663,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:scenario_saturation_load_ofdma_seed_2:211533f20ba8,source_has_reference_context,external_reference_evidence,True,1.0,ns3_lena,,,,,,,scenario,saturation_load_ofdma_seed_2,1.0,,,,,,
edge_6ee500055c17ded0bf,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:scenario_saturation_load_ofdma_seed_3:afd2aff654ed,source_has_reference_context,external_reference_evidence,True,1.0,ns3_lena,,,,,,,scenario,saturation_load_ofdma_seed_3,1.0,,,,,,
edge_5480d2459ccb286d94,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:scenario_saturation_load_tdma_seed_1:65667cc26e71,source_has_reference_context,external_reference_evidence,True,1.0,ns3_lena,,,,,,,scenario,saturation_load_tdma_seed_1,1.0,,,,,,
edge_d2fc81237a0895985b,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:scenario_saturation_load_tdma_seed_2:6a5c478c54c6,source_has_reference_context,external_reference_evidence,True,1.0,ns3_lena,,,,,,,scenario,saturation_load_tdma_seed_2,1.0,,,,,,
edge_e942fabf3e0464638f,external_reference_evidence:source:ns3_lena:159e140fa99f,external_reference_evidence:reference_context:scenario_saturation_load_tdma_seed_3:72e84e3dba79,source_has_reference_context,external_reference_evidence,True,1.0,ns3_lena,,,,,,,scenario,saturation_load_tdma_seed_3,1.0,,,,,,
edge_43c3aadbe6bc74673d,external_reference_evidence:source:synnetqos:a81eefc24311,external_reference_evidence:comparison:download_throughput_mbps_vienna_4g5g_unfiltered:34bf2ac0be0d,synnetqos_has_comparison,external_reference_evidence,True,1.0,,download_throughput_mbps,,,,main_text_candidate,,,,,vienna_4g5g,unfiltered,6.259999809265137,29.766393887503092,0.2884,selected-variable plausibility comparison; not field validation
edge_ea54c779f722e34f64,external_reference_evidence:source:vienna_4g5g:9718c68f019b,external_reference_evidence:comparison:download_throughput_mbps_vienna_4g5g_unfiltered:34bf2ac0be0d,reference_has_comparison,external_reference_evidence,True,1.0,,download_throughput_mbps,,,,main_text_candidate,,,,,vienna_4g5g,unfiltered,6.259999809265137,29.766393887503092,0.2884,selected-variable plausibility comparison; not field validation
