edge_id,source_node_id,target_node_id,edge_type,graph_view,is_directed,edge_weight,session_id,source_measurement_id,target_measurement_id,source_service_degraded,target_service_degraded
edge_8e219bb07255e948f7,warehouse_measurement:measurement:synnetqos_m_00018595:4d226beaf570,warehouse_measurement:measurement:synnetqos_m_00018596:684d64d4bd1a,next_measurement,warehouse_measurement,True,1.0,S042_01859,synnetqos_m_00018595,synnetqos_m_00018596,1,0
edge_896a8fa3337e287196,warehouse_measurement:measurement:synnetqos_m_00018596:684d64d4bd1a,warehouse_measurement:measurement:synnetqos_m_00018597:1e082a8781f1,next_measurement,warehouse_measurement,True,1.0,S042_01859,synnetqos_m_00018596,synnetqos_m_00018597,0,0
edge_786b155b17b4ae8579,warehouse_measurement:measurement:synnetqos_m_00018597:1e082a8781f1,warehouse_measurement:measurement:synnetqos_m_00018598:47aad9232a3a,next_measurement,warehouse_measurement,True,1.0,S042_01859,synnetqos_m_00018597,synnetqos_m_00018598,0,0
edge_ba0f2e3a1486956b07,warehouse_measurement:measurement:synnetqos_m_00018598:47aad9232a3a,warehouse_measurement:measurement:synnetqos_m_00018599:0238b18db3a8,next_measurement,warehouse_measurement,True,1.0,S042_01859,synnetqos_m_00018598,synnetqos_m_00018599,0,0
edge_38aac192a6220ec346,warehouse_measurement:measurement:synnetqos_m_00018599:0238b18db3a8,warehouse_measurement:measurement:synnetqos_m_00018600:2a4b342d9941,next_measurement,warehouse_measurement,True,1.0,S042_01859,synnetqos_m_00018599,synnetqos_m_00018600,0,0
edge_a4d6ef376f03a9518e,warehouse_measurement:measurement:synnetqos_m_00018601:39d04e4331e5,warehouse_measurement:measurement:synnetqos_m_00018602:85b1a09aae61,next_measurement,warehouse_measurement,True,1.0,S042_01860,synnetqos_m_00018601,synnetqos_m_00018602,0,0
edge_ce2a51dd3575e6a541,warehouse_measurement:measurement:synnetqos_m_00018602:85b1a09aae61,warehouse_measurement:measurement:synnetqos_m_00018603:5191bb6b3147,next_measurement,warehouse_measurement,True,1.0,S042_01860,synnetqos_m_00018602,synnetqos_m_00018603,0,1
edge_89c86f029a26ac50a9,warehouse_measurement:measurement:synnetqos_m_00018603:5191bb6b3147,warehouse_measurement:measurement:synnetqos_m_00018604:98652e266296,next_measurement,warehouse_measurement,True,1.0,S042_01860,synnetqos_m_00018603,synnetqos_m_00018604,1,0
edge_db42d4a88465005bee,warehouse_measurement:measurement:synnetqos_m_00018604:98652e266296,warehouse_measurement:measurement:synnetqos_m_00018605:a7be5ff9a6c7,next_measurement,warehouse_measurement,True,1.0,S042_01860,synnetqos_m_00018604,synnetqos_m_00018605,0,0
edge_75a67270d63b1011dd,warehouse_measurement:measurement:synnetqos_m_00018605:a7be5ff9a6c7,warehouse_measurement:measurement:synnetqos_m_00018606:2ad3b2e80137,next_measurement,warehouse_measurement,True,1.0,S042_01860,synnetqos_m_00018605,synnetqos_m_00018606,0,0
edge_76490fc6b0c43b3e63,warehouse_measurement:measurement:synnetqos_m_00018606:2ad3b2e80137,warehouse_measurement:measurement:synnetqos_m_00018607:0a010c3c2e26,next_measurement,warehouse_measurement,True,1.0,S042_01860,synnetqos_m_00018606,synnetqos_m_00018607,0,0
edge_cc4afd07c047dd943c,warehouse_measurement:measurement:synnetqos_m_00018607:0a010c3c2e26,warehouse_measurement:measurement:synnetqos_m_00018608:ac33c19c6966,next_measurement,warehouse_measurement,True,1.0,S042_01860,synnetqos_m_00018607,synnetqos_m_00018608,0,0
edge_eb04f93471a932875c,warehouse_measurement:measurement:synnetqos_m_00018608:ac33c19c6966,warehouse_measurement:measurement:synnetqos_m_00018609:54257812bbc4,next_measurement,warehouse_measurement,True,1.0,S042_01860,synnetqos_m_00018608,synnetqos_m_00018609,0,0
edge_964c65a08d05e49456,warehouse_measurement:measurement:synnetqos_m_00018609:54257812bbc4,warehouse_measurement:measurement:synnetqos_m_00018610:d38805596589,next_measurement,warehouse_measurement,True,1.0,S042_01860,synnetqos_m_00018609,synnetqos_m_00018610,0,0
edge_b470d045fa1f5c4e9d,warehouse_measurement:measurement:synnetqos_m_00018611:65082b1b52b3,warehouse_measurement:measurement:synnetqos_m_00018612:932f4487f621,next_measurement,warehouse_measurement,True,1.0,S042_01861,synnetqos_m_00018611,synnetqos_m_00018612,1,1
edge_2bf962fb00bcca62f4,warehouse_measurement:measurement:synnetqos_m_00018612:932f4487f621,warehouse_measurement:measurement:synnetqos_m_00018613:c22b2f073021,next_measurement,warehouse_measurement,True,1.0,S042_01861,synnetqos_m_00018612,synnetqos_m_00018613,1,1
edge_0efe24997ff4dcbc39,warehouse_measurement:measurement:synnetqos_m_00018613:c22b2f073021,warehouse_measurement:measurement:synnetqos_m_00018614:2b73d7655764,next_measurement,warehouse_measurement,True,1.0,S042_01861,synnetqos_m_00018613,synnetqos_m_00018614,1,1
edge_6f486e167645a9c6ae,warehouse_measurement:measurement:synnetqos_m_00018614:2b73d7655764,warehouse_measurement:measurement:synnetqos_m_00018615:74c0b3a5cca7,next_measurement,warehouse_measurement,True,1.0,S042_01861,synnetqos_m_00018614,synnetqos_m_00018615,1,1
edge_1158632ca91d22e9c1,warehouse_measurement:measurement:synnetqos_m_00018615:74c0b3a5cca7,warehouse_measurement:measurement:synnetqos_m_00018616:0b3d35a6b6b3,next_measurement,warehouse_measurement,True,1.0,S042_01861,synnetqos_m_00018615,synnetqos_m_00018616,1,1
edge_a191071e07f5105fc0,warehouse_measurement:measurement:synnetqos_m_00018616:0b3d35a6b6b3,warehouse_measurement:measurement:synnetqos_m_00018617:fc8df2722c93,next_measurement,warehouse_measurement,True,1.0,S042_01861,synnetqos_m_00018616,synnetqos_m_00018617,1,1
edge_6dcee2fd38a8b496f6,warehouse_measurement:measurement:synnetqos_m_00018617:fc8df2722c93,warehouse_measurement:measurement:synnetqos_m_00018618:d026a8db35a9,next_measurement,warehouse_measurement,True,1.0,S042_01861,synnetqos_m_00018617,synnetqos_m_00018618,1,1
edge_0054f9719bd8834a3e,warehouse_measurement:measurement:synnetqos_m_00018618:d026a8db35a9,warehouse_measurement:measurement:synnetqos_m_00018619:55b55a06d1b7,next_measurement,warehouse_measurement,True,1.0,S042_01861,synnetqos_m_00018618,synnetqos_m_00018619,1,1
edge_7a8caac8f633cf5055,warehouse_measurement:measurement:synnetqos_m_00018619:55b55a06d1b7,warehouse_measurement:measurement:synnetqos_m_00018620:16234420af57,next_measurement,warehouse_measurement,True,1.0,S042_01861,synnetqos_m_00018619,synnetqos_m_00018620,1,1
edge_2515daaff9072bb034,warehouse_measurement:measurement:synnetqos_m_00018621:ac097529d862,warehouse_measurement:measurement:synnetqos_m_00018622:50ef1cf9b137,next_measurement,warehouse_measurement,True,1.0,S042_01862,synnetqos_m_00018621,synnetqos_m_00018622,1,0
edge_9352901950c190a7c3,warehouse_measurement:measurement:synnetqos_m_00018622:50ef1cf9b137,warehouse_measurement:measurement:synnetqos_m_00018623:508cccfd6430,next_measurement,warehouse_measurement,True,1.0,S042_01862,synnetqos_m_00018622,synnetqos_m_00018623,0,0
edge_e574290ddfd95a8920,warehouse_measurement:measurement:synnetqos_m_00018623:508cccfd6430,warehouse_measurement:measurement:synnetqos_m_00018624:3ae0655b90aa,next_measurement,warehouse_measurement,True,1.0,S042_01862,synnetqos_m_00018623,synnetqos_m_00018624,0,1
edge_a547a09d2ae8b48067,warehouse_measurement:measurement:synnetqos_m_00018624:3ae0655b90aa,warehouse_measurement:measurement:synnetqos_m_00018625:8411d022b869,next_measurement,warehouse_measurement,True,1.0,S042_01862,synnetqos_m_00018624,synnetqos_m_00018625,1,0
edge_9241be336670df0105,warehouse_measurement:measurement:synnetqos_m_00018625:8411d022b869,warehouse_measurement:measurement:synnetqos_m_00018626:94d6a29d408d,next_measurement,warehouse_measurement,True,1.0,S042_01862,synnetqos_m_00018625,synnetqos_m_00018626,0,0
edge_bc7b81c7cf6645abbe,warehouse_measurement:measurement:synnetqos_m_00018626:94d6a29d408d,warehouse_measurement:measurement:synnetqos_m_00018627:9c7b241d5cb3,next_measurement,warehouse_measurement,True,1.0,S042_01862,synnetqos_m_00018626,synnetqos_m_00018627,0,0
edge_eff3e89440da0d60e9,warehouse_measurement:measurement:synnetqos_m_00018627:9c7b241d5cb3,warehouse_measurement:measurement:synnetqos_m_00018628:83c1c440c63f,next_measurement,warehouse_measurement,True,1.0,S042_01862,synnetqos_m_00018627,synnetqos_m_00018628,0,0
edge_9cb9d2aad949893c9a,warehouse_measurement:measurement:synnetqos_m_00018628:83c1c440c63f,warehouse_measurement:measurement:synnetqos_m_00018629:5ead158c1bec,next_measurement,warehouse_measurement,True,1.0,S042_01862,synnetqos_m_00018628,synnetqos_m_00018629,0,1
edge_82c0ac6f755abb1031,warehouse_measurement:measurement:synnetqos_m_00018629:5ead158c1bec,warehouse_measurement:measurement:synnetqos_m_00018630:cc066f92ecc0,next_measurement,warehouse_measurement,True,1.0,S042_01862,synnetqos_m_00018629,synnetqos_m_00018630,1,0
edge_024ac56336dec9c5dc,warehouse_measurement:measurement:synnetqos_m_00018631:330c3f1d698d,warehouse_measurement:measurement:synnetqos_m_00018632:878c8108c51b,next_measurement,warehouse_measurement,True,1.0,S042_01863,synnetqos_m_00018631,synnetqos_m_00018632,1,1
edge_7917636c124d3c25e1,warehouse_measurement:measurement:synnetqos_m_00018632:878c8108c51b,warehouse_measurement:measurement:synnetqos_m_00018633:5815e471e8bf,next_measurement,warehouse_measurement,True,1.0,S042_01863,synnetqos_m_00018632,synnetqos_m_00018633,1,1
edge_05330bdae235f8ccfe,warehouse_measurement:measurement:synnetqos_m_00018633:5815e471e8bf,warehouse_measurement:measurement:synnetqos_m_00018634:34ea38fe611e,next_measurement,warehouse_measurement,True,1.0,S042_01863,synnetqos_m_00018633,synnetqos_m_00018634,1,0
edge_1ec3b21b9b0c02cb92,warehouse_measurement:measurement:synnetqos_m_00018634:34ea38fe611e,warehouse_measurement:measurement:synnetqos_m_00018635:ad184c12ed60,next_measurement,warehouse_measurement,True,1.0,S042_01863,synnetqos_m_00018634,synnetqos_m_00018635,0,1
edge_8b92bc974a9379ae6a,warehouse_measurement:measurement:synnetqos_m_00018635:ad184c12ed60,warehouse_measurement:measurement:synnetqos_m_00018636:520fd0ce7872,next_measurement,warehouse_measurement,True,1.0,S042_01863,synnetqos_m_00018635,synnetqos_m_00018636,1,1
edge_b4e7502bea6ae07f00,warehouse_measurement:measurement:synnetqos_m_00018636:520fd0ce7872,warehouse_measurement:measurement:synnetqos_m_00018637:894c42b7c135,next_measurement,warehouse_measurement,True,1.0,S042_01863,synnetqos_m_00018636,synnetqos_m_00018637,1,0
edge_bf2ce74b9ecfc243ae,warehouse_measurement:measurement:synnetqos_m_00018637:894c42b7c135,warehouse_measurement:measurement:synnetqos_m_00018638:1c7715761cd4,next_measurement,warehouse_measurement,True,1.0,S042_01863,synnetqos_m_00018637,synnetqos_m_00018638,0,0
edge_3e715429e27ed61a2e,warehouse_measurement:measurement:synnetqos_m_00018638:1c7715761cd4,warehouse_measurement:measurement:synnetqos_m_00018639:871b3dc4d1d3,next_measurement,warehouse_measurement,True,1.0,S042_01863,synnetqos_m_00018638,synnetqos_m_00018639,0,0
edge_804eefb5a5dfcb32a6,warehouse_measurement:measurement:synnetqos_m_00018639:871b3dc4d1d3,warehouse_measurement:measurement:synnetqos_m_00018640:8eaad2cadff0,next_measurement,warehouse_measurement,True,1.0,S042_01863,synnetqos_m_00018639,synnetqos_m_00018640,0,1
edge_5ad92e3379d3715c90,warehouse_measurement:measurement:synnetqos_m_00018641:c834c0ca2b06,warehouse_measurement:measurement:synnetqos_m_00018642:6e4a3e98a78e,next_measurement,warehouse_measurement,True,1.0,S042_01864,synnetqos_m_00018641,synnetqos_m_00018642,0,0
edge_69bbe817d14a0da156,warehouse_measurement:measurement:synnetqos_m_00018642:6e4a3e98a78e,warehouse_measurement:measurement:synnetqos_m_00018643:afb76ad2412d,next_measurement,warehouse_measurement,True,1.0,S042_01864,synnetqos_m_00018642,synnetqos_m_00018643,0,0
edge_4366b13a747caf032a,warehouse_measurement:measurement:synnetqos_m_00018643:afb76ad2412d,warehouse_measurement:measurement:synnetqos_m_00018644:3f1975b18b6a,next_measurement,warehouse_measurement,True,1.0,S042_01864,synnetqos_m_00018643,synnetqos_m_00018644,0,0
edge_e55dd9781f1016e2f2,warehouse_measurement:measurement:synnetqos_m_00018644:3f1975b18b6a,warehouse_measurement:measurement:synnetqos_m_00018645:3883f272c413,next_measurement,warehouse_measurement,True,1.0,S042_01864,synnetqos_m_00018644,synnetqos_m_00018645,0,1
edge_03726a14afc445d0d4,warehouse_measurement:measurement:synnetqos_m_00018645:3883f272c413,warehouse_measurement:measurement:synnetqos_m_00018646:886e8c7af1e8,next_measurement,warehouse_measurement,True,1.0,S042_01864,synnetqos_m_00018645,synnetqos_m_00018646,1,0
edge_0b77b73b4e6379bd69,warehouse_measurement:measurement:synnetqos_m_00018646:886e8c7af1e8,warehouse_measurement:measurement:synnetqos_m_00018647:7c40a9881e7d,next_measurement,warehouse_measurement,True,1.0,S042_01864,synnetqos_m_00018646,synnetqos_m_00018647,0,0
edge_09b149c9bb25b93c9c,warehouse_measurement:measurement:synnetqos_m_00018647:7c40a9881e7d,warehouse_measurement:measurement:synnetqos_m_00018648:0927798501e3,next_measurement,warehouse_measurement,True,1.0,S042_01864,synnetqos_m_00018647,synnetqos_m_00018648,0,0
edge_313ebde6af3b3ef390,warehouse_measurement:measurement:synnetqos_m_00018648:0927798501e3,warehouse_measurement:measurement:synnetqos_m_00018649:a153802679e8,next_measurement,warehouse_measurement,True,1.0,S042_01864,synnetqos_m_00018648,synnetqos_m_00018649,0,0
edge_f65f41bc62e5dcadb9,warehouse_measurement:measurement:synnetqos_m_00018649:a153802679e8,warehouse_measurement:measurement:synnetqos_m_00018650:b2701d4d4b76,next_measurement,warehouse_measurement,True,1.0,S042_01864,synnetqos_m_00018649,synnetqos_m_00018650,0,0
edge_b7abd95a016fae605d,warehouse_measurement:measurement:synnetqos_m_00018651:642b7ea6c987,warehouse_measurement:measurement:synnetqos_m_00018652:5b202f51da1f,next_measurement,warehouse_measurement,True,1.0,S042_01865,synnetqos_m_00018651,synnetqos_m_00018652,1,0
edge_d1f9f89db83104a505,warehouse_measurement:measurement:synnetqos_m_00018652:5b202f51da1f,warehouse_measurement:measurement:synnetqos_m_00018653:12e5954b2a96,next_measurement,warehouse_measurement,True,1.0,S042_01865,synnetqos_m_00018652,synnetqos_m_00018653,0,0
edge_21307f68c6ffd68854,warehouse_measurement:measurement:synnetqos_m_00018653:12e5954b2a96,warehouse_measurement:measurement:synnetqos_m_00018654:f33cdd3b605c,next_measurement,warehouse_measurement,True,1.0,S042_01865,synnetqos_m_00018653,synnetqos_m_00018654,0,0
edge_f0a767776970fdd821,warehouse_measurement:measurement:synnetqos_m_00018654:f33cdd3b605c,warehouse_measurement:measurement:synnetqos_m_00018655:755ec2228c8e,next_measurement,warehouse_measurement,True,1.0,S042_01865,synnetqos_m_00018654,synnetqos_m_00018655,0,0
edge_d78dd17a352a939f69,warehouse_measurement:measurement:synnetqos_m_00018655:755ec2228c8e,warehouse_measurement:measurement:synnetqos_m_00018656:27c1561f6940,next_measurement,warehouse_measurement,True,1.0,S042_01865,synnetqos_m_00018655,synnetqos_m_00018656,0,0
edge_5aca295d1ef0b8357f,warehouse_measurement:measurement:synnetqos_m_00018656:27c1561f6940,warehouse_measurement:measurement:synnetqos_m_00018657:5e6f1963e67e,next_measurement,warehouse_measurement,True,1.0,S042_01865,synnetqos_m_00018656,synnetqos_m_00018657,0,1
edge_fd5902f90a875432fb,warehouse_measurement:measurement:synnetqos_m_00018657:5e6f1963e67e,warehouse_measurement:measurement:synnetqos_m_00018658:faaa7a9d4ccc,next_measurement,warehouse_measurement,True,1.0,S042_01865,synnetqos_m_00018657,synnetqos_m_00018658,1,0
edge_281965e58f1eb5480a,warehouse_measurement:measurement:synnetqos_m_00018658:faaa7a9d4ccc,warehouse_measurement:measurement:synnetqos_m_00018659:fe6221307214,next_measurement,warehouse_measurement,True,1.0,S042_01865,synnetqos_m_00018658,synnetqos_m_00018659,0,0
edge_a660d6824a134de942,warehouse_measurement:measurement:synnetqos_m_00018659:fe6221307214,warehouse_measurement:measurement:synnetqos_m_00018660:9217c58886ca,next_measurement,warehouse_measurement,True,1.0,S042_01865,synnetqos_m_00018659,synnetqos_m_00018660,0,0
edge_30335beeaa2734fa10,warehouse_measurement:measurement:synnetqos_m_00018661:fa291221116c,warehouse_measurement:measurement:synnetqos_m_00018662:2affc83589fd,next_measurement,warehouse_measurement,True,1.0,S042_01866,synnetqos_m_00018661,synnetqos_m_00018662,1,1
edge_c3d75d0a66dbabd221,warehouse_measurement:measurement:synnetqos_m_00018662:2affc83589fd,warehouse_measurement:measurement:synnetqos_m_00018663:eb5db99582e7,next_measurement,warehouse_measurement,True,1.0,S042_01866,synnetqos_m_00018662,synnetqos_m_00018663,1,0
edge_d65192d877b4c42be7,warehouse_measurement:measurement:synnetqos_m_00018663:eb5db99582e7,warehouse_measurement:measurement:synnetqos_m_00018664:de5895e8dea0,next_measurement,warehouse_measurement,True,1.0,S042_01866,synnetqos_m_00018663,synnetqos_m_00018664,0,1
edge_3222960a5449da6144,warehouse_measurement:measurement:synnetqos_m_00018664:de5895e8dea0,warehouse_measurement:measurement:synnetqos_m_00018665:f0efde869af9,next_measurement,warehouse_measurement,True,1.0,S042_01866,synnetqos_m_00018664,synnetqos_m_00018665,1,1
edge_23b13258febd8f801c,warehouse_measurement:measurement:synnetqos_m_00018665:f0efde869af9,warehouse_measurement:measurement:synnetqos_m_00018666:9e81ce2d7afb,next_measurement,warehouse_measurement,True,1.0,S042_01866,synnetqos_m_00018665,synnetqos_m_00018666,1,1
edge_de42397477da2eb10b,warehouse_measurement:measurement:synnetqos_m_00018666:9e81ce2d7afb,warehouse_measurement:measurement:synnetqos_m_00018667:2aef1059478b,next_measurement,warehouse_measurement,True,1.0,S042_01866,synnetqos_m_00018666,synnetqos_m_00018667,1,1
edge_4e21cb8a389b725788,warehouse_measurement:measurement:synnetqos_m_00018667:2aef1059478b,warehouse_measurement:measurement:synnetqos_m_00018668:bb4ade47d04e,next_measurement,warehouse_measurement,True,1.0,S042_01866,synnetqos_m_00018667,synnetqos_m_00018668,1,1
edge_a2405a3b87f7d29cc3,warehouse_measurement:measurement:synnetqos_m_00018668:bb4ade47d04e,warehouse_measurement:measurement:synnetqos_m_00018669:314b6777a4df,next_measurement,warehouse_measurement,True,1.0,S042_01866,synnetqos_m_00018668,synnetqos_m_00018669,1,1
edge_57fd4db2f0a92295c2,warehouse_measurement:measurement:synnetqos_m_00018669:314b6777a4df,warehouse_measurement:measurement:synnetqos_m_00018670:e1d493eafd32,next_measurement,warehouse_measurement,True,1.0,S042_01866,synnetqos_m_00018669,synnetqos_m_00018670,1,1
edge_a0478294cea76b9abd,warehouse_measurement:measurement:synnetqos_m_00018671:365d382e6298,warehouse_measurement:measurement:synnetqos_m_00018672:120fb1266f81,next_measurement,warehouse_measurement,True,1.0,S042_01867,synnetqos_m_00018671,synnetqos_m_00018672,1,0
edge_813151ac8174733b87,warehouse_measurement:measurement:synnetqos_m_00018672:120fb1266f81,warehouse_measurement:measurement:synnetqos_m_00018673:bca53c4aaba8,next_measurement,warehouse_measurement,True,1.0,S042_01867,synnetqos_m_00018672,synnetqos_m_00018673,0,0
edge_119031115e7553aade,warehouse_measurement:measurement:synnetqos_m_00018673:bca53c4aaba8,warehouse_measurement:measurement:synnetqos_m_00018674:a8d8f4f76f75,next_measurement,warehouse_measurement,True,1.0,S042_01867,synnetqos_m_00018673,synnetqos_m_00018674,0,0
edge_851b9338c090742317,warehouse_measurement:measurement:synnetqos_m_00018674:a8d8f4f76f75,warehouse_measurement:measurement:synnetqos_m_00018675:4a971142d02c,next_measurement,warehouse_measurement,True,1.0,S042_01867,synnetqos_m_00018674,synnetqos_m_00018675,0,0
edge_d23613d161d77b7f1f,warehouse_measurement:measurement:synnetqos_m_00018675:4a971142d02c,warehouse_measurement:measurement:synnetqos_m_00018676:5ff4900f90d3,next_measurement,warehouse_measurement,True,1.0,S042_01867,synnetqos_m_00018675,synnetqos_m_00018676,0,0
edge_d4a00f1c2c7131e8f7,warehouse_measurement:measurement:synnetqos_m_00018676:5ff4900f90d3,warehouse_measurement:measurement:synnetqos_m_00018677:73e90f1988d2,next_measurement,warehouse_measurement,True,1.0,S042_01867,synnetqos_m_00018676,synnetqos_m_00018677,0,1
edge_474e65c87b8625d851,warehouse_measurement:measurement:synnetqos_m_00018677:73e90f1988d2,warehouse_measurement:measurement:synnetqos_m_00018678:ec698cfe07e9,next_measurement,warehouse_measurement,True,1.0,S042_01867,synnetqos_m_00018677,synnetqos_m_00018678,1,1
edge_5a6bb75d71b97327c1,warehouse_measurement:measurement:synnetqos_m_00018678:ec698cfe07e9,warehouse_measurement:measurement:synnetqos_m_00018679:db39b284c56b,next_measurement,warehouse_measurement,True,1.0,S042_01867,synnetqos_m_00018678,synnetqos_m_00018679,1,0
edge_29d43a268e97006644,warehouse_measurement:measurement:synnetqos_m_00018679:db39b284c56b,warehouse_measurement:measurement:synnetqos_m_00018680:374537b0f396,next_measurement,warehouse_measurement,True,1.0,S042_01867,synnetqos_m_00018679,synnetqos_m_00018680,0,0
edge_7a5ed3c40dcc456b58,warehouse_measurement:measurement:synnetqos_m_00018681:f0c3da77a79b,warehouse_measurement:measurement:synnetqos_m_00018682:638df0693178,next_measurement,warehouse_measurement,True,1.0,S042_01868,synnetqos_m_00018681,synnetqos_m_00018682,0,1
edge_1964d8da7c9bda7eda,warehouse_measurement:measurement:synnetqos_m_00018682:638df0693178,warehouse_measurement:measurement:synnetqos_m_00018683:fbc64b699610,next_measurement,warehouse_measurement,True,1.0,S042_01868,synnetqos_m_00018682,synnetqos_m_00018683,1,0
edge_928682b5c5d6d47842,warehouse_measurement:measurement:synnetqos_m_00018683:fbc64b699610,warehouse_measurement:measurement:synnetqos_m_00018684:8b6970603793,next_measurement,warehouse_measurement,True,1.0,S042_01868,synnetqos_m_00018683,synnetqos_m_00018684,0,1
edge_aa225a082a30423bc5,warehouse_measurement:measurement:synnetqos_m_00018684:8b6970603793,warehouse_measurement:measurement:synnetqos_m_00018685:8ffc96238aa0,next_measurement,warehouse_measurement,True,1.0,S042_01868,synnetqos_m_00018684,synnetqos_m_00018685,1,0
edge_e066509ced4cc263a7,warehouse_measurement:measurement:synnetqos_m_00018685:8ffc96238aa0,warehouse_measurement:measurement:synnetqos_m_00018686:ae3c2746a057,next_measurement,warehouse_measurement,True,1.0,S042_01868,synnetqos_m_00018685,synnetqos_m_00018686,0,0
edge_cdfa4064679d14ac14,warehouse_measurement:measurement:synnetqos_m_00018686:ae3c2746a057,warehouse_measurement:measurement:synnetqos_m_00018687:f306fff934d4,next_measurement,warehouse_measurement,True,1.0,S042_01868,synnetqos_m_00018686,synnetqos_m_00018687,0,0
edge_99ddf52e679391c3b3,warehouse_measurement:measurement:synnetqos_m_00018687:f306fff934d4,warehouse_measurement:measurement:synnetqos_m_00018688:06cca35baebc,next_measurement,warehouse_measurement,True,1.0,S042_01868,synnetqos_m_00018687,synnetqos_m_00018688,0,1
edge_fdb4bbc985d8728e73,warehouse_measurement:measurement:synnetqos_m_00018688:06cca35baebc,warehouse_measurement:measurement:synnetqos_m_00018689:07dc8703e7b3,next_measurement,warehouse_measurement,True,1.0,S042_01868,synnetqos_m_00018688,synnetqos_m_00018689,1,0
edge_8f92a8eee37f62d47d,warehouse_measurement:measurement:synnetqos_m_00018689:07dc8703e7b3,warehouse_measurement:measurement:synnetqos_m_00018690:cf3b566f8c75,next_measurement,warehouse_measurement,True,1.0,S042_01868,synnetqos_m_00018689,synnetqos_m_00018690,0,0
edge_b5f2e901541b21ac69,warehouse_measurement:measurement:synnetqos_m_00018691:373eb3684940,warehouse_measurement:measurement:synnetqos_m_00018692:33bfb8fadb91,next_measurement,warehouse_measurement,True,1.0,S042_01869,synnetqos_m_00018691,synnetqos_m_00018692,0,0
edge_e6579a2013229f82f8,warehouse_measurement:measurement:synnetqos_m_00018692:33bfb8fadb91,warehouse_measurement:measurement:synnetqos_m_00018693:0d25af69d9d4,next_measurement,warehouse_measurement,True,1.0,S042_01869,synnetqos_m_00018692,synnetqos_m_00018693,0,1
edge_fe0c5a3e67d16de227,warehouse_measurement:measurement:synnetqos_m_00018693:0d25af69d9d4,warehouse_measurement:measurement:synnetqos_m_00018694:bcea0fc3ae2b,next_measurement,warehouse_measurement,True,1.0,S042_01869,synnetqos_m_00018693,synnetqos_m_00018694,1,0
edge_3fdd6c65a1923c6f65,warehouse_measurement:measurement:synnetqos_m_00018694:bcea0fc3ae2b,warehouse_measurement:measurement:synnetqos_m_00018695:088029aa5c69,next_measurement,warehouse_measurement,True,1.0,S042_01869,synnetqos_m_00018694,synnetqos_m_00018695,0,0
edge_c1ec416cc04545711c,warehouse_measurement:measurement:synnetqos_m_00018695:088029aa5c69,warehouse_measurement:measurement:synnetqos_m_00018696:aada64d643ce,next_measurement,warehouse_measurement,True,1.0,S042_01869,synnetqos_m_00018695,synnetqos_m_00018696,0,0
edge_4d9f948b859ea0d3d6,warehouse_measurement:measurement:synnetqos_m_00018696:aada64d643ce,warehouse_measurement:measurement:synnetqos_m_00018697:d3f26928ad74,next_measurement,warehouse_measurement,True,1.0,S042_01869,synnetqos_m_00018696,synnetqos_m_00018697,0,1
edge_e01d4a78fff5805d68,warehouse_measurement:measurement:synnetqos_m_00018697:d3f26928ad74,warehouse_measurement:measurement:synnetqos_m_00018698:628df3347582,next_measurement,warehouse_measurement,True,1.0,S042_01869,synnetqos_m_00018697,synnetqos_m_00018698,1,1
edge_0af3b9728f72a240ea,warehouse_measurement:measurement:synnetqos_m_00018698:628df3347582,warehouse_measurement:measurement:synnetqos_m_00018699:9cc5dd284028,next_measurement,warehouse_measurement,True,1.0,S042_01869,synnetqos_m_00018698,synnetqos_m_00018699,1,0
edge_6f2a59672203d53250,warehouse_measurement:measurement:synnetqos_m_00018699:9cc5dd284028,warehouse_measurement:measurement:synnetqos_m_00018700:fc88a4cd3096,next_measurement,warehouse_measurement,True,1.0,S042_01869,synnetqos_m_00018699,synnetqos_m_00018700,0,0
edge_1c61e05739d6e8eaef,warehouse_measurement:measurement:synnetqos_m_00018701:de99a55e3cbe,warehouse_measurement:measurement:synnetqos_m_00018702:6ccfc0f6eec0,next_measurement,warehouse_measurement,True,1.0,S042_01870,synnetqos_m_00018701,synnetqos_m_00018702,0,0
edge_c7b83e3744fbc87ce5,warehouse_measurement:measurement:synnetqos_m_00018702:6ccfc0f6eec0,warehouse_measurement:measurement:synnetqos_m_00018703:ecc75119786f,next_measurement,warehouse_measurement,True,1.0,S042_01870,synnetqos_m_00018702,synnetqos_m_00018703,0,1
edge_f231689cd88d3d7512,warehouse_measurement:measurement:synnetqos_m_00018703:ecc75119786f,warehouse_measurement:measurement:synnetqos_m_00018704:35d9625f771d,next_measurement,warehouse_measurement,True,1.0,S042_01870,synnetqos_m_00018703,synnetqos_m_00018704,1,0
edge_7aa758634ec726c522,warehouse_measurement:measurement:synnetqos_m_00018704:35d9625f771d,warehouse_measurement:measurement:synnetqos_m_00018705:6d5595e87ec1,next_measurement,warehouse_measurement,True,1.0,S042_01870,synnetqos_m_00018704,synnetqos_m_00018705,0,0
edge_31113448eadcc49fb5,warehouse_measurement:measurement:synnetqos_m_00018705:6d5595e87ec1,warehouse_measurement:measurement:synnetqos_m_00018706:7838d8cb34c2,next_measurement,warehouse_measurement,True,1.0,S042_01870,synnetqos_m_00018705,synnetqos_m_00018706,0,0
