edge_id,source_node_id,target_node_id,edge_type,graph_view,is_directed,edge_weight,row_count,support_fraction,degraded_count,degradation_rate,baseline_degradation_rate,degradation_lift,source_context_family,target_context_family
edge_761811b746686ee13c,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurs,context_cooccurrence,False,4070.0,4070,0.0814,1990,0.48894348894348894,0.50716,0.9640813331956165,infrastructure,obstruction
edge_0b14f890e1e1210601,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurs,context_cooccurrence,False,740.0,740,0.0148,461,0.6229729729729729,0.50716,1.2283558896067768,infrastructure,radio_band
edge_6107485443a59f3a9f,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:time_bin_evening:e2cb1b063e48,context_cooccurs,context_cooccurrence,False,2367.0,2367,0.04734,1266,0.5348542458808618,0.50716,1.0546065263050355,infrastructure,time_bin
edge_74b7f554488c807ac8,context_cooccurrence:context_value:mobility_static:d34206ea58e5,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurs,context_cooccurrence,False,1591.0,1591,0.03182,927,0.5826524198617222,0.50716,1.1488532610255584,mobility,radio_band
edge_67fe89222f49544aaa,context_cooccurrence:context_value:network_type_5g_sa:ca96e299bff5,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurs,context_cooccurrence,False,7340.0,7340,0.1468,2802,0.38174386920980924,0.50716,0.752708946308481,network_type,obstruction
edge_368cb7c5c098aae93b,context_cooccurrence:context_value:network_type_5g_sa:ca96e299bff5,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurs,context_cooccurrence,False,1380.0,1380,0.0276,785,0.5688405797101449,0.50716,1.1216195672177318,network_type,radio_band
edge_ee79c27ad169ef937a,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurs,context_cooccurrence,False,1200.0,1200,0.024,784,0.6533333333333333,0.50716,1.288219365354786,obstruction,radio_band
edge_206cde7df07f3889d3,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurrence:context_value:time_bin_evening:e2cb1b063e48,context_cooccurs,context_cooccurrence,False,5185.0,5185,0.1037,2825,0.5448408871745419,0.50716,1.074297829431623,obstruction,time_bin
edge_d18c7eee2c6f43e91f,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurrence:context_value:time_bin_evening:e2cb1b063e48,context_cooccurs,context_cooccurrence,False,727.0,727,0.01454,482,0.6629986244841816,0.50716,1.3072770417307782,radio_band,time_bin
edge_d3fd4bf4d3e03a7c63,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurrence:context_value:tower_load_light:a96b7363a32b,context_cooccurs,context_cooccurrence,False,1574.0,1574,0.03148,891,0.5660736975857688,0.50716,1.116163927726494,radio_band,tower_load
edge_998bb11a5bace00c15,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurrence:context_value:weather_clear:8bab34b7cb82,context_cooccurs,context_cooccurrence,False,2110.0,2110,0.0422,1262,0.5981042654028436,0.50716,1.1793206589692473,radio_band,weather
edge_9bd72409b241941aa4,context_cooccurrence:context_value:time_bin_evening:e2cb1b063e48,context_cooccurrence:context_value:weather_clear:8bab34b7cb82,context_cooccurs,context_cooccurrence,False,8912.0,8912,0.17824,4654,0.5222172351885098,0.50716,1.0296893193242955,time_bin,weather
edge_52507df8584ab42f1e,context_cooccurrence:context_value:application_streaming:ca9f33603ddd,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurs,context_cooccurrence,False,814.0,814,0.01628,644,0.7911547911547911,0.50716,1.5599708004471786,application,radio_band
edge_6b5eac911e37ec6f83,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurs,context_cooccurrence,False,1282.0,1282,0.02564,1048,0.8174726989079563,0.50716,1.611863512319497,congestion,radio_band
edge_837e048623c029d68e,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,668.0,668,0.01336,551,0.8248502994011976,0.50716,1.6264104018479326,radio_band,tower_load
edge_b2630d177cc93fc75d,context_cooccurrence:context_value:application_browse:3d1bd585d2bd,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurs,context_cooccurrence,False,747.0,747,0.01494,443,0.5930388219544847,0.50716,1.1693327982381982,application,radio_band
edge_6886288d2b4832af03,context_cooccurrence:context_value:congestion_medium:1096e9812b9e,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurs,context_cooccurrence,False,1336.0,1336,0.02672,724,0.5419161676646707,0.50716,1.0685309718129794,congestion,radio_band
edge_7cecc37b194f38d563,context_cooccurrence:context_value:mobility_walking:f9c84a86faf4,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurs,context_cooccurrence,False,8972.0,8972,0.17944,4883,0.5442487739634418,0.50716,1.0731303217198553,mobility,obstruction
edge_3b611dfe0c5edd62fd,context_cooccurrence:context_value:mobility_walking:f9c84a86faf4,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurs,context_cooccurrence,False,1466.0,1466,0.02932,999,0.6814461118690314,0.50716,1.343651139421546,mobility,radio_band
edge_b05aa5f861f8d42e3b,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurrence:context_value:tower_load_moderate:ff95aa01d274,context_cooccurs,context_cooccurrence,False,918.0,918,0.01836,551,0.6002178649237473,0.50716,1.1834881791224607,radio_band,tower_load
edge_9add0dd0ecb4398ccf,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:mobility_walking:f9c84a86faf4,context_cooccurs,context_cooccurrence,False,8741.0,8741,0.17482,6297,0.720398123784464,0.50716,1.420455327282246,congestion,mobility
edge_43e1185563e7c8b0e3,context_cooccurrence:context_value:mobility_walking:f9c84a86faf4,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,4524.0,4524,0.09048,3244,0.7170645446507515,0.50716,1.4138822948394028,mobility,tower_load
edge_931a249945007cb4f8,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:mobility_walking:f9c84a86faf4,context_cooccurs,context_cooccurrence,False,5652.0,5652,0.11304,2438,0.4313517338995046,0.50716,0.8505239646255709,application,mobility
edge_d12dca55961674f270,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:radio_band_n258:4f5199340e56,context_cooccurs,context_cooccurrence,False,796.0,796,0.01592,375,0.47110552763819097,0.50716,0.9289090772895948,application,radio_band
edge_8ef51cbf1e1e1d50da,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurrence:context_value:radio_band_n78:7ccd8ccc28c3,context_cooccurs,context_cooccurrence,False,6170.0,6170,0.1234,2764,0.4479740680713128,0.50716,0.8832992903054514,obstruction,radio_band
edge_e82c309bcd12fe1347,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurrence:context_value:time_bin_morning:7b7f4189c4b9,context_cooccurs,context_cooccurrence,False,5175.0,5175,0.1035,2728,0.5271497584541063,0.50716,1.0394150927796084,obstruction,time_bin
edge_fbd709e57e26d796ce,context_cooccurrence:context_value:application_browse:3d1bd585d2bd,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,1879.0,1879,0.03758,303,0.16125598722724854,0.50716,0.31795880437583507,application,radio_band
edge_86a78f6600d7bdb087,context_cooccurrence:context_value:application_browse:3d1bd585d2bd,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,3067.0,3067,0.06134,1388,0.45255950440169546,0.50716,0.8923406901208601,application,time_bin
edge_985da60b167bdfb3e5,context_cooccurrence:context_value:area_type_urban:56fedb3ecc6c,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,7420.0,7420,0.1484,1651,0.2225067385444744,0.50716,0.43873085129835626,area_type,radio_band
edge_23692c4b7b04397e9d,context_cooccurrence:context_value:area_type_urban:56fedb3ecc6c,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,12478.0,12478,0.24956,6349,0.5088155153069402,0.50716,1.003264286037819,area_type,time_bin
edge_fe39565051326f4e05,context_cooccurrence:context_value:congestion_medium:1096e9812b9e,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,3277.0,3277,0.06554,501,0.15288373512358866,0.50716,0.30145069627649784,congestion,radio_band
edge_d94c160581684700d8,context_cooccurrence:context_value:congestion_medium:1096e9812b9e,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,5575.0,5575,0.1115,2474,0.4437668161434978,0.50716,0.8750035810069756,congestion,time_bin
edge_04c18a2a27da638368,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,1510.0,1510,0.0302,318,0.21059602649006623,0.50716,0.4152457340682747,infrastructure,radio_band
edge_dd63ee527038193c5b,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,2351.0,2351,0.04702,1128,0.47979583156103783,0.50716,0.9460443086225999,infrastructure,time_bin
edge_9b112932c66a5aea19,context_cooccurrence:context_value:mobility_walking:f9c84a86faf4,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,3224.0,3224,0.06448,805,0.24968982630272954,0.50716,0.4923294942478301,mobility,radio_band
edge_4c8e949621ff742a2f,context_cooccurrence:context_value:mobility_walking:f9c84a86faf4,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,5679.0,5679,0.11358,3147,0.5541468568409932,0.50716,1.0926470085199802,mobility,time_bin
edge_51f8e0be5df0cdac25,context_cooccurrence:context_value:network_type_5g_sa:ca96e299bff5,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,3540.0,3540,0.0708,609,0.17203389830508475,0.50716,0.3392103050419685,network_type,radio_band
edge_0cdb1b7e1361aaaa00,context_cooccurrence:context_value:network_type_5g_sa:ca96e299bff5,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,4421.0,4421,0.08842,1787,0.40420719294277313,0.50716,0.7970013268845593,network_type,time_bin
edge_dbc7b4f7ace40976c8,context_cooccurrence:context_value:obstruction_low:6baf2e76a3c7,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,3100.0,3100,0.062,452,0.14580645161290323,0.50716,0.2874959610633788,obstruction,radio_band
edge_e40ec5196022c8b278,context_cooccurrence:context_value:obstruction_low:6baf2e76a3c7,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,5463.0,5463,0.10926,2195,0.4017938861431448,0.50716,0.7922428546082987,obstruction,time_bin
edge_0fc59989b5555d5c03,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,1848.0,1848,0.03696,433,0.2343073593073593,0.50716,0.46199889444624825,radio_band,time_bin
edge_7e1008baa0ca157168,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurrence:context_value:tower_load_moderate:ff95aa01d274,context_cooccurs,context_cooccurrence,False,2161.0,2161,0.04322,411,0.19018972697825082,0.50716,0.37500932048712593,radio_band,tower_load
edge_16158b090f4b83e24f,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurrence:context_value:weather_clear:8bab34b7cb82,context_cooccurs,context_cooccurrence,False,5260.0,5260,0.1052,1088,0.20684410646387832,0.50716,0.4078478319738905,radio_band,weather
edge_e76c88e49b5be284a7,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurrence:context_value:tower_load_moderate:ff95aa01d274,context_cooccurs,context_cooccurrence,False,3719.0,3719,0.07438,1824,0.49045442323205163,0.50716,0.9670605395379201,time_bin,tower_load
edge_250c3bd03319b5813a,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurrence:context_value:weather_clear:8bab34b7cb82,context_cooccurs,context_cooccurrence,False,8672.0,8672,0.17344,4086,0.4711715867158672,0.50716,0.9290393302229417,time_bin,weather
edge_ce344da5ef59d2f9e4,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,1898.0,1898,0.03796,420,0.22128556375131717,0.50716,0.4363229823947416,application,radio_band
edge_59669a7e9338f82e02,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,3156.0,3156,0.06312,1680,0.532319391634981,0.50716,1.049608391109277,application,time_bin
edge_c26b08435f4ce9dd15,context_cooccurrence:context_value:mobility_static:d34206ea58e5,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,3874.0,3874,0.07748,734,0.18946824987093444,0.50716,0.37358673765859773,mobility,radio_band
edge_f8e38449a596b384d6,context_cooccurrence:context_value:mobility_static:d34206ea58e5,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,6274.0,6274,0.12548,2906,0.46318138348740834,0.50716,0.9132845324698483,mobility,time_bin
edge_d9779b5a2fe82c34bf,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,2848.0,2848,0.05696,1043,0.36622191011235955,0.50716,0.7221033009550428,congestion,radio_band
edge_5c9e4f595bce9447fb,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,4550.0,4550,0.091,3099,0.6810989010989011,0.50716,1.3429665216083704,congestion,time_bin
edge_bcea74a0c0a7cd9511,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,1471.0,1471,0.02942,533,0.36233854520734193,0.50716,0.7144462205365997,radio_band,tower_load
edge_5408578ab9085f5893,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurs,context_cooccurrence,False,2503.0,2503,0.05006,1696,0.6775868957251299,0.50716,1.3360416746689996,time_bin,tower_load
edge_a54aa418ddefd94901,context_cooccurrence:context_value:application_gaming:def3dd30caeb,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurs,context_cooccurrence,False,502.0,502,0.01004,293,0.5836653386454184,0.50716,1.1508504981572252,application,mobility
edge_d7258793509115b96c,context_cooccurrence:context_value:area_type_urban:56fedb3ecc6c,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurs,context_cooccurrence,False,1990.0,1990,0.0398,1195,0.6005025125628141,0.50716,1.1840494371851369,area_type,mobility
edge_ff9ec9730bc178d578,context_cooccurrence:context_value:congestion_medium:1096e9812b9e,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurs,context_cooccurrence,False,1208.0,1208,0.02416,621,0.5140728476821192,0.50716,1.013630506511001,congestion,mobility
edge_9207b8a6fbf2f45911,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurs,context_cooccurrence,False,337.0,337,0.00674,214,0.6350148367952523,0.50716,1.252099607215183,infrastructure,mobility
edge_42368a5dfc4de5b217,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurrence:context_value:network_type_5g_sa:ca96e299bff5,context_cooccurs,context_cooccurrence,False,763.0,763,0.01526,357,0.46788990825688076,0.50716,0.9225686336794714,mobility,network_type
edge_5baafe5c3b58663963,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurrence:context_value:obstruction_low:6baf2e76a3c7,context_cooccurs,context_cooccurrence,False,1045.0,1045,0.0209,592,0.5665071770334928,0.50716,1.1170186470413535,mobility,obstruction
edge_120ef9130d8d7faae3,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,322.0,322,0.00644,112,0.34782608695652173,0.50716,0.6858310729484219,mobility,radio_band
edge_ec88611683e5d9d7a3,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,525.0,525,0.0105,296,0.5638095238095238,0.50716,1.1116995106268706,mobility,time_bin
edge_300663965000ab3fe4,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurrence:context_value:tower_load_moderate:ff95aa01d274,context_cooccurs,context_cooccurrence,False,586.0,586,0.01172,336,0.5733788395904437,0.50716,1.130567946191426,mobility,tower_load
edge_c98e6c77260be307b2,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurrence:context_value:weather_clear:8bab34b7cb82,context_cooccurs,context_cooccurrence,False,1393.0,1393,0.02786,806,0.5786073223259153,0.50716,1.1408772819739632,mobility,weather
edge_c94157cb06fe376389,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurs,context_cooccurrence,False,473.0,473,0.00946,242,0.5116279069767442,0.50716,1.0088096596276208,application,mobility
edge_82cb94108df17571e5,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurs,context_cooccurrence,False,1821.0,1821,0.03642,209,0.11477210323997804,0.50716,0.22630353979016093,application,radio_band
edge_3ba4c9944de26c5184,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,3061.0,3061,0.06122,1182,0.3861483175432865,0.50716,0.761393480446578,application,time_bin
edge_45076c07a461aac336,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurrence:context_value:tower_load_light:a96b7363a32b,context_cooccurs,context_cooccurrence,False,1008.0,1008,0.02016,573,0.5684523809523809,0.50716,1.1208541307523876,mobility,tower_load
edge_8e6f6ac876a31f0eb8,context_cooccurrence:context_value:radio_band_n28:af4fa2f617a9,context_cooccurrence:context_value:tower_load_light:a96b7363a32b,context_cooccurs,context_cooccurrence,False,3788.0,3788,0.07576,707,0.18664202745512143,0.50716,0.36801409309709243,radio_band,tower_load
edge_5b8523f46e09bf6748,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurrence:context_value:tower_load_light:a96b7363a32b,context_cooccurs,context_cooccurrence,False,6256.0,6256,0.12512,2829,0.4522058823529412,0.50716,0.8916434307771535,time_bin,tower_load
edge_8a1454b5a30e08f7d2,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurs,context_cooccurrence,False,782.0,782,0.01564,574,0.7340153452685422,0.50716,1.4473052789426257,congestion,mobility
edge_ad78313a8360cf3ddf,context_cooccurrence:context_value:application_browse:3d1bd585d2bd,context_cooccurrence:context_value:mobility_driving:c335cecd5415,context_cooccurs,context_cooccurrence,False,519.0,519,0.01038,290,0.558766859344894,0.50716,1.10175656468352,application,mobility
edge_70655ad5973f8fc027,context_cooccurrence:context_value:infrastructure_nominal:86f0c6eb721b,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurs,context_cooccurrence,False,14730.0,14730,0.2946,7466,0.506856754921928,0.50716,0.9994020721703762,infrastructure,network_type
edge_457ce61797174597d8,context_cooccurrence:context_value:infrastructure_nominal:86f0c6eb721b,context_cooccurrence:context_value:radio_band_n77:72cd438a800f,context_cooccurs,context_cooccurrence,False,3000.0,3000,0.06,1477,0.49233333333333335,0.50716,0.9707653074637852,infrastructure,radio_band
edge_653223a7f57c3c5920,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurs,context_cooccurrence,False,7810.0,7810,0.1562,3882,0.4970550576184379,0.50716,0.9800754350075673,network_type,obstruction
edge_b7613a44a61dce7c48,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurrence:context_value:time_bin_evening:e2cb1b063e48,context_cooccurs,context_cooccurrence,False,4846.0,4846,0.09692,2608,0.5381758151052415,0.50716,1.0611558780369932,network_type,time_bin
edge_d339c606660e28c876,context_cooccurrence:context_value:obstruction_medium:3ea6ce2a44a8,context_cooccurrence:context_value:radio_band_n77:72cd438a800f,context_cooccurs,context_cooccurrence,False,1650.0,1650,0.033,775,0.4696969696969697,0.50716,0.9261317329776987,obstruction,radio_band
edge_514e29f61315a81e2b,context_cooccurrence:context_value:radio_band_n77:72cd438a800f,context_cooccurrence:context_value:time_bin_evening:e2cb1b063e48,context_cooccurs,context_cooccurrence,False,984.0,984,0.01968,521,0.5294715447154471,0.50716,1.0439931081225788,radio_band,time_bin
edge_b96c342909994c080d,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:tower_load_moderate:ff95aa01d274,context_cooccurs,context_cooccurrence,False,3470.0,3470,0.0694,2358,0.6795389048991355,0.50716,1.3398905767393632,congestion,tower_load
edge_f07b2cb502ed8cc1d4,context_cooccurrence:context_value:network_type_5g_nsa:1e446c34aabc,context_cooccurrence:context_value:radio_band_n78:7ccd8ccc28c3,context_cooccurs,context_cooccurrence,False,7870.0,7870,0.1574,4139,0.5259212198221093,0.50716,1.0369927041212028,network_type,radio_band
edge_3f4a99349ca378e583,context_cooccurrence:context_value:application_call:285b8de10ee6,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,2401.0,2401,0.04802,1027,0.4277384423157018,0.50716,0.8433994051496604,application,weather
edge_87038eeddcd9272cc7,context_cooccurrence:context_value:area_type_urban:56fedb3ecc6c,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,9770.0,9770,0.1954,5314,0.5439099283520983,0.50716,1.0724621980284292,area_type,weather
edge_c0813f0c267657c1fe,context_cooccurrence:context_value:congestion_medium:1096e9812b9e,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,4216.0,4216,0.08432,1980,0.4696394686907021,0.50716,0.9260183545443293,congestion,weather
edge_7ad06ff028e0cfab7c,context_cooccurrence:context_value:infrastructure_moderately_degraded:76839948dcb8,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,1700.0,1700,0.034,872,0.5129411764705882,0.50716,1.011399117577467,infrastructure,weather
edge_bb7e71af6bee3a7126,context_cooccurrence:context_value:mobility_static:d34206ea58e5,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,5022.0,5022,0.10044,2543,0.5063719633612107,0.50716,0.9984461774611773,mobility,weather
edge_7c866d4805301750f1,context_cooccurrence:context_value:network_type_5g_sa:ca96e299bff5,context_cooccurrence:context_value:radio_band_n77:72cd438a800f,context_cooccurs,context_cooccurrence,False,1690.0,1690,0.0338,729,0.43136094674556213,0.50716,0.8505421301868485,network_type,radio_band
edge_b4cd94d436e898781c,context_cooccurrence:context_value:network_type_5g_sa:ca96e299bff5,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,3560.0,3560,0.0712,1560,0.43820224719101125,0.50716,0.864031562408335,network_type,weather
edge_500677ee091fb43c97,context_cooccurrence:context_value:obstruction_low:6baf2e76a3c7,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,4160.0,4160,0.0832,1804,0.43365384615384617,0.50716,0.855063187463219,obstruction,weather
edge_e5703e641463761fd6,context_cooccurrence:context_value:radio_band_n77:72cd438a800f,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,1003.0,1003,0.02006,486,0.48454636091724823,0.50716,0.9554112329782478,radio_band,time_bin
edge_95bb2e1835b3ea022e,context_cooccurrence:context_value:radio_band_n77:72cd438a800f,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,770.0,770,0.0154,418,0.5428571428571428,0.50716,1.0703863531373585,radio_band,weather
edge_e7b1b00d3ec6b703b8,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,2526.0,2526,0.05052,1420,0.56215360253365,0.50716,1.1084344241139876,time_bin,weather
edge_57fc0477e56ffe23c2,context_cooccurrence:context_value:tower_load_moderate:ff95aa01d274,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,2921.0,2921,0.05842,1549,0.5302978432043821,0.50716,1.0456223740128994,tower_load,weather
edge_79c1520d1c3e7934ed,context_cooccurrence:context_value:application_browse:3d1bd585d2bd,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,2432.0,2432,0.04864,1213,0.4987664473684211,0.50716,0.983449892279401,application,weather
edge_9e0845ea7f211aff06,context_cooccurrence:context_value:congestion_high:9d9dddd17c8c,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,3754.0,3754,0.07508,2686,0.715503462972829,0.50716,1.4108042096632796,congestion,weather
edge_6af6ae6507b8b9b039,context_cooccurrence:context_value:tower_load_heavy:a49aed9efbc6,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,1952.0,1952,0.03904,1409,0.7218237704918032,0.50716,1.4232663666136982,tower_load,weather
edge_c1d63377801a72c178,context_cooccurrence:context_value:tower_load_light:a96b7363a32b,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,4897.0,4897,0.09794,2356,0.4811108842148254,0.50716,0.948637282543626,tower_load,weather
edge_d9bcbb8e57edaac98e,context_cooccurrence:context_value:application_streaming:ca9f33603ddd,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,3194.0,3194,0.06388,2099,0.6571696931747025,0.50716,1.2957837628651756,application,time_bin
edge_4376e2a8b948bbde76,context_cooccurrence:context_value:application_streaming:ca9f33603ddd,context_cooccurrence:context_value:weather_rainy:2c23bce4260d,context_cooccurs,context_cooccurrence,False,2452.0,2452,0.04904,1656,0.6753670473083198,0.50716,1.3316646567322339,application,weather
edge_eeaf0b56cb34a1d986,context_cooccurrence:context_value:congestion_low:dc6f30abc825,context_cooccurrence:context_value:time_bin_afternoon:e0d493798a7a,context_cooccurs,context_cooccurrence,False,2353.0,2353,0.04706,776,0.32979175520611986,0.50716,0.65027162080235,congestion,time_bin
