edge_id,source_node_id,target_node_id,edge_type,graph_view,is_directed,edge_weight,measurement_id,session_id
edge_420560b98b9b8780e8,warehouse_measurement:measurement:synnetqos_m_00025559:fb95eee491e1,warehouse_measurement:session:s042_02555:ca5fdd0f24ac,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025559,S042_02555
edge_5c35e9cd78b3cbcaa4,warehouse_measurement:measurement:synnetqos_m_00025560:ce0ed314fcc0,warehouse_measurement:session:s042_02555:ca5fdd0f24ac,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025560,S042_02555
edge_ad7bb53afcc280d854,warehouse_measurement:measurement:synnetqos_m_00025561:aa6c5076e202,warehouse_measurement:session:s042_02556:dc030e2b9c85,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025561,S042_02556
edge_82514db0d1664580e0,warehouse_measurement:measurement:synnetqos_m_00025562:12084e3d8822,warehouse_measurement:session:s042_02556:dc030e2b9c85,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025562,S042_02556
edge_9543b3ddfff01f2db7,warehouse_measurement:measurement:synnetqos_m_00025563:10b55d044a76,warehouse_measurement:session:s042_02556:dc030e2b9c85,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025563,S042_02556
edge_5f2fef76ab35ffd7c1,warehouse_measurement:measurement:synnetqos_m_00025564:5c83bb05eaeb,warehouse_measurement:session:s042_02556:dc030e2b9c85,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025564,S042_02556
edge_a41dbe3589159c5b62,warehouse_measurement:measurement:synnetqos_m_00025565:b480906e6476,warehouse_measurement:session:s042_02556:dc030e2b9c85,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025565,S042_02556
edge_4e62d13c8e1c519cfd,warehouse_measurement:measurement:synnetqos_m_00025566:2d9c71ee62e3,warehouse_measurement:session:s042_02556:dc030e2b9c85,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025566,S042_02556
edge_af75f476980d1a56f1,warehouse_measurement:measurement:synnetqos_m_00025567:5b9a5d1d11a6,warehouse_measurement:session:s042_02556:dc030e2b9c85,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025567,S042_02556
edge_38625ac6b188368e77,warehouse_measurement:measurement:synnetqos_m_00025568:54495de5cd93,warehouse_measurement:session:s042_02556:dc030e2b9c85,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025568,S042_02556
edge_128a849ea84380eed5,warehouse_measurement:measurement:synnetqos_m_00025569:c87b64280341,warehouse_measurement:session:s042_02556:dc030e2b9c85,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025569,S042_02556
edge_8024d1e893e4404d1f,warehouse_measurement:measurement:synnetqos_m_00025570:b7e7bf64b7c2,warehouse_measurement:session:s042_02556:dc030e2b9c85,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025570,S042_02556
edge_fb8c12c25050411672,warehouse_measurement:measurement:synnetqos_m_00025571:b5c680004a17,warehouse_measurement:session:s042_02557:23ddfa65fcb4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025571,S042_02557
edge_92eb32ce936a497a00,warehouse_measurement:measurement:synnetqos_m_00025572:07a56ed23cfa,warehouse_measurement:session:s042_02557:23ddfa65fcb4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025572,S042_02557
edge_237affaa9a4bcb4724,warehouse_measurement:measurement:synnetqos_m_00025573:d780a08523dd,warehouse_measurement:session:s042_02557:23ddfa65fcb4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025573,S042_02557
edge_f89eddcb13fa025aef,warehouse_measurement:measurement:synnetqos_m_00025574:bb5b8bafae06,warehouse_measurement:session:s042_02557:23ddfa65fcb4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025574,S042_02557
edge_a8d842067a559bcb11,warehouse_measurement:measurement:synnetqos_m_00025575:c0853deabb36,warehouse_measurement:session:s042_02557:23ddfa65fcb4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025575,S042_02557
edge_0d97aecc7b8193d568,warehouse_measurement:measurement:synnetqos_m_00025576:0e9346ada548,warehouse_measurement:session:s042_02557:23ddfa65fcb4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025576,S042_02557
edge_8caf99a04985d2916c,warehouse_measurement:measurement:synnetqos_m_00025577:ff6b5274663c,warehouse_measurement:session:s042_02557:23ddfa65fcb4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025577,S042_02557
edge_487131d6cf06750d9a,warehouse_measurement:measurement:synnetqos_m_00025578:b62a336e1385,warehouse_measurement:session:s042_02557:23ddfa65fcb4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025578,S042_02557
edge_2b471b5551a9395766,warehouse_measurement:measurement:synnetqos_m_00025579:3c64a23addde,warehouse_measurement:session:s042_02557:23ddfa65fcb4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025579,S042_02557
edge_2e7862f88b4dab9513,warehouse_measurement:measurement:synnetqos_m_00025580:283c140c233c,warehouse_measurement:session:s042_02557:23ddfa65fcb4,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025580,S042_02557
edge_5ec35e26b1390f628c,warehouse_measurement:measurement:synnetqos_m_00025581:1b00fd7847be,warehouse_measurement:session:s042_02558:80ce737be59b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025581,S042_02558
edge_0c4ff0608644d5aaf7,warehouse_measurement:measurement:synnetqos_m_00025582:772cbf0bdb59,warehouse_measurement:session:s042_02558:80ce737be59b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025582,S042_02558
edge_4e0498c48ba5a52ad9,warehouse_measurement:measurement:synnetqos_m_00025583:6da03c3e353c,warehouse_measurement:session:s042_02558:80ce737be59b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025583,S042_02558
edge_7905e8022e9030b72a,warehouse_measurement:measurement:synnetqos_m_00025584:e14b902e9b30,warehouse_measurement:session:s042_02558:80ce737be59b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025584,S042_02558
edge_b273929fafdbe77e23,warehouse_measurement:measurement:synnetqos_m_00025585:8ceb5af9c25b,warehouse_measurement:session:s042_02558:80ce737be59b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025585,S042_02558
edge_44acc1e1822aa59384,warehouse_measurement:measurement:synnetqos_m_00025586:c495056915b4,warehouse_measurement:session:s042_02558:80ce737be59b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025586,S042_02558
edge_4b78d12123539351a9,warehouse_measurement:measurement:synnetqos_m_00025587:2dfc073efbcf,warehouse_measurement:session:s042_02558:80ce737be59b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025587,S042_02558
edge_c2680fc44bac02d47c,warehouse_measurement:measurement:synnetqos_m_00025588:ede79256b4de,warehouse_measurement:session:s042_02558:80ce737be59b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025588,S042_02558
edge_39625c5f33fd66fd31,warehouse_measurement:measurement:synnetqos_m_00025589:630c1fe4ca16,warehouse_measurement:session:s042_02558:80ce737be59b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025589,S042_02558
edge_8f09ddcf2a439a3a47,warehouse_measurement:measurement:synnetqos_m_00025590:3f747e7f4a0b,warehouse_measurement:session:s042_02558:80ce737be59b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025590,S042_02558
edge_64021ae58dd8d437f3,warehouse_measurement:measurement:synnetqos_m_00025591:9dc7d5f990ab,warehouse_measurement:session:s042_02559:3f91abbb69a6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025591,S042_02559
edge_4f22ee9abbd892e90e,warehouse_measurement:measurement:synnetqos_m_00025592:acdd8ca4553e,warehouse_measurement:session:s042_02559:3f91abbb69a6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025592,S042_02559
edge_0b8e0fc8ff0982c729,warehouse_measurement:measurement:synnetqos_m_00025593:3bb85a6cb1f0,warehouse_measurement:session:s042_02559:3f91abbb69a6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025593,S042_02559
edge_397d9d92115a8dd1d3,warehouse_measurement:measurement:synnetqos_m_00025594:ea0ee10ea48e,warehouse_measurement:session:s042_02559:3f91abbb69a6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025594,S042_02559
edge_458c393ac7106073db,warehouse_measurement:measurement:synnetqos_m_00025595:b87298a71464,warehouse_measurement:session:s042_02559:3f91abbb69a6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025595,S042_02559
edge_623d28fcbf07773048,warehouse_measurement:measurement:synnetqos_m_00025596:53e81c75b3a4,warehouse_measurement:session:s042_02559:3f91abbb69a6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025596,S042_02559
edge_d4f3b7a45eca566f92,warehouse_measurement:measurement:synnetqos_m_00025597:c21c696fe6cd,warehouse_measurement:session:s042_02559:3f91abbb69a6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025597,S042_02559
edge_ee9a546ec8a75a86b4,warehouse_measurement:measurement:synnetqos_m_00025598:7549cc87ec1d,warehouse_measurement:session:s042_02559:3f91abbb69a6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025598,S042_02559
edge_5576d46dffe954067c,warehouse_measurement:measurement:synnetqos_m_00025599:3a9eb2d53e31,warehouse_measurement:session:s042_02559:3f91abbb69a6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025599,S042_02559
edge_69868a4b49b610bb2a,warehouse_measurement:measurement:synnetqos_m_00025600:72fcaff60399,warehouse_measurement:session:s042_02559:3f91abbb69a6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025600,S042_02559
edge_3333156b82f3edf687,warehouse_measurement:measurement:synnetqos_m_00025601:fec2746fdf82,warehouse_measurement:session:s042_02560:19ce94539544,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025601,S042_02560
edge_6b584e844f79d758ec,warehouse_measurement:measurement:synnetqos_m_00025602:eec3b085f546,warehouse_measurement:session:s042_02560:19ce94539544,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025602,S042_02560
edge_0c0d1980eeb12954f4,warehouse_measurement:measurement:synnetqos_m_00025603:1484c719a763,warehouse_measurement:session:s042_02560:19ce94539544,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025603,S042_02560
edge_1cf2ff11164e67abb8,warehouse_measurement:measurement:synnetqos_m_00025604:202e077785ec,warehouse_measurement:session:s042_02560:19ce94539544,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025604,S042_02560
edge_98dbbde2844ec9d1a5,warehouse_measurement:measurement:synnetqos_m_00025605:08eaf59377d4,warehouse_measurement:session:s042_02560:19ce94539544,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025605,S042_02560
edge_d97443afc7a4d5b9e9,warehouse_measurement:measurement:synnetqos_m_00025606:375017d4a79a,warehouse_measurement:session:s042_02560:19ce94539544,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025606,S042_02560
edge_3635ee8735843aebd0,warehouse_measurement:measurement:synnetqos_m_00025607:5c843e7c8534,warehouse_measurement:session:s042_02560:19ce94539544,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025607,S042_02560
edge_ad30b7589a9071e03d,warehouse_measurement:measurement:synnetqos_m_00025608:92c29db0fbf5,warehouse_measurement:session:s042_02560:19ce94539544,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025608,S042_02560
edge_d7d7fb06905bc24395,warehouse_measurement:measurement:synnetqos_m_00025609:f59133af0b97,warehouse_measurement:session:s042_02560:19ce94539544,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025609,S042_02560
edge_f9b6a8a83203a58712,warehouse_measurement:measurement:synnetqos_m_00025610:bd0d38ea28de,warehouse_measurement:session:s042_02560:19ce94539544,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025610,S042_02560
edge_ac62d7a139bcc8144b,warehouse_measurement:measurement:synnetqos_m_00025611:74d081e830ce,warehouse_measurement:session:s042_02561:f660d6efc175,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025611,S042_02561
edge_03c4b5676bb79f4d93,warehouse_measurement:measurement:synnetqos_m_00025612:67cc820374f6,warehouse_measurement:session:s042_02561:f660d6efc175,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025612,S042_02561
edge_459fe4eadd29dfa770,warehouse_measurement:measurement:synnetqos_m_00025613:78015ffd1ec0,warehouse_measurement:session:s042_02561:f660d6efc175,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025613,S042_02561
edge_c9ab7343d8727d74ea,warehouse_measurement:measurement:synnetqos_m_00025614:61403b9fa453,warehouse_measurement:session:s042_02561:f660d6efc175,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025614,S042_02561
edge_2c71949554e8b8fdc7,warehouse_measurement:measurement:synnetqos_m_00025615:7e45a44f267a,warehouse_measurement:session:s042_02561:f660d6efc175,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025615,S042_02561
edge_1fd1edd1810d79260a,warehouse_measurement:measurement:synnetqos_m_00025616:d0a2c09b3253,warehouse_measurement:session:s042_02561:f660d6efc175,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025616,S042_02561
edge_e12b6f06733b284c76,warehouse_measurement:measurement:synnetqos_m_00025617:63f5debde519,warehouse_measurement:session:s042_02561:f660d6efc175,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025617,S042_02561
edge_b64266919504bf56be,warehouse_measurement:measurement:synnetqos_m_00025618:5be92ff97ea3,warehouse_measurement:session:s042_02561:f660d6efc175,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025618,S042_02561
edge_df66604cfc389c0f3b,warehouse_measurement:measurement:synnetqos_m_00025619:919738d2a21b,warehouse_measurement:session:s042_02561:f660d6efc175,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025619,S042_02561
edge_53891f8f9ffcac37ac,warehouse_measurement:measurement:synnetqos_m_00025620:10aa6b2781d5,warehouse_measurement:session:s042_02561:f660d6efc175,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025620,S042_02561
edge_0fb2001a0acdbcc2a5,warehouse_measurement:measurement:synnetqos_m_00025621:f940c80e6599,warehouse_measurement:session:s042_02562:318eb04d1a2b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025621,S042_02562
edge_aa153dd0782fb36996,warehouse_measurement:measurement:synnetqos_m_00025622:4d39a64f47d1,warehouse_measurement:session:s042_02562:318eb04d1a2b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025622,S042_02562
edge_d33f8e21a47380089e,warehouse_measurement:measurement:synnetqos_m_00025623:eb7c818e14e6,warehouse_measurement:session:s042_02562:318eb04d1a2b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025623,S042_02562
edge_34efcbc82d0c6981d1,warehouse_measurement:measurement:synnetqos_m_00025624:ca427cd822d3,warehouse_measurement:session:s042_02562:318eb04d1a2b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025624,S042_02562
edge_a7559d37ffd25bf642,warehouse_measurement:measurement:synnetqos_m_00025625:1930777bffbd,warehouse_measurement:session:s042_02562:318eb04d1a2b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025625,S042_02562
edge_66e8082770f5f1b2b1,warehouse_measurement:measurement:synnetqos_m_00025626:5886e6d0add4,warehouse_measurement:session:s042_02562:318eb04d1a2b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025626,S042_02562
edge_e6939301de2acbf6bd,warehouse_measurement:measurement:synnetqos_m_00025627:fc9f6eb02e3e,warehouse_measurement:session:s042_02562:318eb04d1a2b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025627,S042_02562
edge_d52c4732671c36c763,warehouse_measurement:measurement:synnetqos_m_00025628:67d84382019e,warehouse_measurement:session:s042_02562:318eb04d1a2b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025628,S042_02562
edge_bce286b98a6fd3cbfd,warehouse_measurement:measurement:synnetqos_m_00025629:62a474b3550a,warehouse_measurement:session:s042_02562:318eb04d1a2b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025629,S042_02562
edge_0625cc86fd96640bab,warehouse_measurement:measurement:synnetqos_m_00025630:590f389fe6a8,warehouse_measurement:session:s042_02562:318eb04d1a2b,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025630,S042_02562
edge_95f31e7ed8b1ee4cec,warehouse_measurement:measurement:synnetqos_m_00025631:8ed2c47ef584,warehouse_measurement:session:s042_02563:d2f339f8b2c6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025631,S042_02563
edge_8d9b1702faead64279,warehouse_measurement:measurement:synnetqos_m_00025632:1099a14ff7ff,warehouse_measurement:session:s042_02563:d2f339f8b2c6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025632,S042_02563
edge_420f6ec940d9ae7f54,warehouse_measurement:measurement:synnetqos_m_00025633:b744b56ffc5e,warehouse_measurement:session:s042_02563:d2f339f8b2c6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025633,S042_02563
edge_9c5aaec5cda0818e5c,warehouse_measurement:measurement:synnetqos_m_00025634:65702fbd76e0,warehouse_measurement:session:s042_02563:d2f339f8b2c6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025634,S042_02563
edge_40de12b2aa63da3690,warehouse_measurement:measurement:synnetqos_m_00025635:fcf59e78567a,warehouse_measurement:session:s042_02563:d2f339f8b2c6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025635,S042_02563
edge_887c6e322ad1d71dad,warehouse_measurement:measurement:synnetqos_m_00025636:d3f2a5a1b218,warehouse_measurement:session:s042_02563:d2f339f8b2c6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025636,S042_02563
edge_fae81ef49be247b754,warehouse_measurement:measurement:synnetqos_m_00025637:7feb836ce191,warehouse_measurement:session:s042_02563:d2f339f8b2c6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025637,S042_02563
edge_9e0addc0c7d3ddcc73,warehouse_measurement:measurement:synnetqos_m_00025638:66ae546ae098,warehouse_measurement:session:s042_02563:d2f339f8b2c6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025638,S042_02563
edge_bedbc7cf3f6863daac,warehouse_measurement:measurement:synnetqos_m_00025639:e67167ed76d1,warehouse_measurement:session:s042_02563:d2f339f8b2c6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025639,S042_02563
edge_988659ca79f6040189,warehouse_measurement:measurement:synnetqos_m_00025640:fcde855326ec,warehouse_measurement:session:s042_02563:d2f339f8b2c6,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025640,S042_02563
edge_b6c2bdbe9bfaaa961d,warehouse_measurement:measurement:synnetqos_m_00025641:720aad9d862c,warehouse_measurement:session:s042_02564:c2890a60329c,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025641,S042_02564
edge_092c3979a64b2ddfb5,warehouse_measurement:measurement:synnetqos_m_00025642:d2ebdfdf92c8,warehouse_measurement:session:s042_02564:c2890a60329c,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025642,S042_02564
edge_1afc234c6b0f480d75,warehouse_measurement:measurement:synnetqos_m_00025643:52938b1d6ab4,warehouse_measurement:session:s042_02564:c2890a60329c,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025643,S042_02564
edge_db2f2a85ef9493b5f1,warehouse_measurement:measurement:synnetqos_m_00025644:58480218a3e0,warehouse_measurement:session:s042_02564:c2890a60329c,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025644,S042_02564
edge_d492cc37c593d7ae2c,warehouse_measurement:measurement:synnetqos_m_00025645:187434de4fb4,warehouse_measurement:session:s042_02564:c2890a60329c,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025645,S042_02564
edge_eef6589075b25c6cd9,warehouse_measurement:measurement:synnetqos_m_00025646:95ba81f9f32b,warehouse_measurement:session:s042_02564:c2890a60329c,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025646,S042_02564
edge_e99cb505ce5e0770ee,warehouse_measurement:measurement:synnetqos_m_00025647:f17dd6c0176f,warehouse_measurement:session:s042_02564:c2890a60329c,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025647,S042_02564
edge_3ee25d1022debb6d52,warehouse_measurement:measurement:synnetqos_m_00025648:ae43af9f746e,warehouse_measurement:session:s042_02564:c2890a60329c,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025648,S042_02564
edge_6c80de1e795f1717b4,warehouse_measurement:measurement:synnetqos_m_00025649:699562023530,warehouse_measurement:session:s042_02564:c2890a60329c,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025649,S042_02564
edge_0df35a8dec461ccf05,warehouse_measurement:measurement:synnetqos_m_00025650:595b5ebd4324,warehouse_measurement:session:s042_02564:c2890a60329c,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025650,S042_02564
edge_91617fa4436c0491a4,warehouse_measurement:measurement:synnetqos_m_00025651:66393346bd89,warehouse_measurement:session:s042_02565:81592470070d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025651,S042_02565
edge_05b1741673ad340784,warehouse_measurement:measurement:synnetqos_m_00025652:a1b76b4c8565,warehouse_measurement:session:s042_02565:81592470070d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025652,S042_02565
edge_2467f8c37f6ff8c3b3,warehouse_measurement:measurement:synnetqos_m_00025653:d565fa53dd02,warehouse_measurement:session:s042_02565:81592470070d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025653,S042_02565
edge_ef78a395d444d2989e,warehouse_measurement:measurement:synnetqos_m_00025654:1dd9c1c3dbc2,warehouse_measurement:session:s042_02565:81592470070d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025654,S042_02565
edge_cbd539a1977926ce83,warehouse_measurement:measurement:synnetqos_m_00025655:2af86c86684e,warehouse_measurement:session:s042_02565:81592470070d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025655,S042_02565
edge_93645c922e51ac1c75,warehouse_measurement:measurement:synnetqos_m_00025656:c822402e0d9f,warehouse_measurement:session:s042_02565:81592470070d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025656,S042_02565
edge_2c8a19c60fe6a5e408,warehouse_measurement:measurement:synnetqos_m_00025657:7b77d0efb49c,warehouse_measurement:session:s042_02565:81592470070d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025657,S042_02565
edge_12dfc3bfd153d5ec63,warehouse_measurement:measurement:synnetqos_m_00025658:181ab8352ecf,warehouse_measurement:session:s042_02565:81592470070d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025658,S042_02565
edge_94145d48222ecdffcf,warehouse_measurement:measurement:synnetqos_m_00025659:fb8788b40c84,warehouse_measurement:session:s042_02565:81592470070d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025659,S042_02565
edge_0988af519a5d829627,warehouse_measurement:measurement:synnetqos_m_00025660:9589865488f3,warehouse_measurement:session:s042_02565:81592470070d,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025660,S042_02565
edge_589780b6990189d85f,warehouse_measurement:measurement:synnetqos_m_00025661:399ebd1588d0,warehouse_measurement:session:s042_02566:03d1659bcb48,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025661,S042_02566
edge_df0db2968a08c5a2c2,warehouse_measurement:measurement:synnetqos_m_00025662:d96f79d35c14,warehouse_measurement:session:s042_02566:03d1659bcb48,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025662,S042_02566
edge_c35a11ba5773b68ead,warehouse_measurement:measurement:synnetqos_m_00025663:5f5af403b928,warehouse_measurement:session:s042_02566:03d1659bcb48,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025663,S042_02566
edge_8b9c69a0380c379de2,warehouse_measurement:measurement:synnetqos_m_00025664:da98cff28549,warehouse_measurement:session:s042_02566:03d1659bcb48,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025664,S042_02566
edge_14db6ffee76e4622f9,warehouse_measurement:measurement:synnetqos_m_00025665:fc2456a41fb9,warehouse_measurement:session:s042_02566:03d1659bcb48,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025665,S042_02566
edge_a666231645c66d0f5d,warehouse_measurement:measurement:synnetqos_m_00025666:cb7592ae0568,warehouse_measurement:session:s042_02566:03d1659bcb48,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025666,S042_02566
edge_fe8f0604a75390cc5d,warehouse_measurement:measurement:synnetqos_m_00025667:e8e3e98c51aa,warehouse_measurement:session:s042_02566:03d1659bcb48,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025667,S042_02566
edge_30f9886df0dad57726,warehouse_measurement:measurement:synnetqos_m_00025668:1dc17d385b7f,warehouse_measurement:session:s042_02566:03d1659bcb48,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025668,S042_02566
edge_684098aaa2a468cd31,warehouse_measurement:measurement:synnetqos_m_00025669:032ce7d6b72d,warehouse_measurement:session:s042_02566:03d1659bcb48,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025669,S042_02566
edge_ff4944ee34afbc7d04,warehouse_measurement:measurement:synnetqos_m_00025670:f79352661ff1,warehouse_measurement:session:s042_02566:03d1659bcb48,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025670,S042_02566
edge_aab56d4bbc651c439b,warehouse_measurement:measurement:synnetqos_m_00025671:5fa71659076c,warehouse_measurement:session:s042_02567:24e6c5a83f9f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025671,S042_02567
edge_26a28fdae9fd75993b,warehouse_measurement:measurement:synnetqos_m_00025672:ca4b5c420590,warehouse_measurement:session:s042_02567:24e6c5a83f9f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025672,S042_02567
edge_99fc294414d24128c4,warehouse_measurement:measurement:synnetqos_m_00025673:032f3e4ae798,warehouse_measurement:session:s042_02567:24e6c5a83f9f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025673,S042_02567
edge_9fa193e3efc0e6cc8f,warehouse_measurement:measurement:synnetqos_m_00025674:44f434556d94,warehouse_measurement:session:s042_02567:24e6c5a83f9f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025674,S042_02567
edge_69a9a1aaf45b8d00ac,warehouse_measurement:measurement:synnetqos_m_00025675:0e21283e4426,warehouse_measurement:session:s042_02567:24e6c5a83f9f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025675,S042_02567
edge_824058f94b4d24dc18,warehouse_measurement:measurement:synnetqos_m_00025676:8b7baadf5888,warehouse_measurement:session:s042_02567:24e6c5a83f9f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025676,S042_02567
edge_db7ce51f6cd7e4d8b6,warehouse_measurement:measurement:synnetqos_m_00025677:82322d3509f9,warehouse_measurement:session:s042_02567:24e6c5a83f9f,belongs_to_session,warehouse_measurement,False,1.0,synnetqos_m_00025677,S042_02567
